_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review
2892106556,false,finalized,3,12/11/2020 10:01:52,helpful,1.0,75099,استثنائي. كل شي حلو. لايوجد حامل للحقائب
2892106557,false,finalized,3,12/11/2020 10:01:52,helpful,1.0,101114,“غير مسموح بالتدخين في الفندق”. لاشي مقارنة بغيرة. غير مسموح بالتدخين في الفندق
2892106558,false,finalized,3,12/11/2020 10:02:24,helpful,1.0,202496,“قديم”. اثاثه قديم وموقع الفندق قريب من اعمال الحفريات والاتربه. الازعاج رقم 1 والمطاعم دون المستوى
2892106559,false,finalized,3,12/11/2020 10:02:24,helpful,1.0,43834,مرضي. الاستقبال كان ممتاز خاصة من الاخ عمر تعامله كان راقي ... عدم توفر مواقف للسيارة النت كان ضعيفا جدا مستوى النظافه ضعيف
2892106560,false,finalized,3,12/11/2020 10:02:24,helpful,1.0,55813,“الدور التاسع ٩١٧”. نظافة المكان  سرعة  الواي فاي  استجابة الرشبسين  للطالبات بسرعه وطلبت تمديد الشيك اوت ساعتين واسمحوا لي بدون تردد  الابتسامه لا تفارق العاملين بالفندق جمعياً. عدم توفر سيارات التكسي بكثره امام الفندق
2892106561,false,finalized,3,12/11/2020 10:02:24,helpful,1.0,38603,“من اروع الفنادق اللي سكنتها”. الموقعالنظافةالإفطارالإطلالةبشاشه موظفي الاستقبال واخص بالذكر الموظف ساميموظفي الخدماتتاخرت عن موعد استلام الغرفة ساعتين وتم تعويضي بانترنت مجاني طيلة فترة الاقامة. لايوجد شطاف بدورات المياة
2892106562,false,finalized,3,12/11/2020 10:02:52,helpful,1.0,154086,“لم يصلح لي”. لم يعجبني لعدم توافق الصور في النت للحقيقه. لم يعجبني لعدم توافق الصور في النت للحقيقه
2892106563,false,finalized,3,12/11/2020 10:02:52,helpful,1.0,153403,“جميله جدا”. . لاتوجد معدات طبخ بالمطبخ
2892106564,false,finalized,3,12/11/2020 10:02:52,helpful,1.0,1547,“القيمة مقابل المال”. استأجرت شقة من غرفتين كانت تحربة ممتازة من غرف واسعة وثلاث دورات مياة نظيفة تتميز بنظام سكيورتي ممتاز في نفس الفندق بقالة ومطعم بيتزا وصيدلية وبالقرب منها مجموعة بقالات مغسلة ملابس وحلاق. ربما موقعها وصعوبة الوصول لها ولكن انصح باستئجار سيارة وتنزيل تطبيق سمارت درايف للايفون وتنتهي المشكلة
2892106565,false,finalized,3,12/11/2020 10:02:52,helpful,1.0,16386,مرضي. النظافه وتنوع بوفيه الافطار. لم يعجبني الاستغفال طلبت غرفه ثلاثيه واتضح عند استلامها انها ثنائيه ناقشت الاستقبال اضافو سرير ثالث والغرفة اساسا ثنائيه يعني دفعت قيمه غرفه ثلاثيه والواقع ثنائيه راسلت موقع بكنق واستغفلو هم كذلك استفساري ولم يوضحو لي اسباب هذا التلاعب الحجز ????!!!
2892106566,false,finalized,3,12/11/2020 10:03:21,helpful,1.0,94448,ممتاز. . لايوجد بركة سباحه
2892106567,false,finalized,3,12/11/2020 10:03:21,helpful,1.0,32795,استثنائي. اعجبني مدير الفندق المتواضع. 
2892106568,false,finalized,3,12/11/2020 10:03:21,helpful,1.0,120453,رائع. الموقع اعجبني والفطور كان لذيذ. لا يوجد ماء ساخن  في الحمام ولا خدمة صف السيارات
2892106569,false,finalized,3,12/11/2020 10:03:21,helpful,1.0,104533,“إقامة ممتعة للعوائل”. قرب الموقع من برج خليفة وتوفر المرافق الترفيهية  فيه..تعاون طاقم الفندق رائع سعة الشقة والنظافة ممتازة .. 
2892106570,false,finalized,3,12/11/2020 10:40:11,helpful,1.0,189876,“الإقامة كانت ليله واحده فقط ، يمتاز الموقع بالهدوء والنظافه والقرب من الحرم”. الإفطار كان لذيذ وايضا السرير مريح. الانترنت سيء جدا
2892106571,false,finalized,3,12/11/2020 10:40:11,helpful,1.0,106108,استثنائي. لم اجرب الإفطار لكن السرير مريح وجيد. طاقم العمل في الفندق وتعاملهم الرائع
2892106572,false,finalized,3,12/11/2020 10:40:11,helpful,1.0,117487,استثنائي. كل شي أعجبني جميع الخدمات التي تحتاجها فيالمبنى الذي يوجد فيه الفندق .أخلاق الأستاذ ( خالد ) الذي يعمل بالفندق مهما قلت عنه أعجز عن مدحه أو وصفه .. كل شي رائع .
2892106573,false,finalized,3,12/11/2020 10:40:11,helpful,1.0,200618,“شقق فندقية رائعة”. النظافة. لا شي
2892106574,false,finalized,3,12/11/2020 10:41:10,helpful,1.0,50698,“تجربتي الثانية في أسوار”. قسم الاستقبال رائع وخاصة أ . أحمد وحريص على تقديم واجب الضيافةوالموقع قريب جدا من الراشد مول. لاشئ
2892106575,false,finalized,3,12/11/2020 10:41:10,helpful,0.6574,169311,“لا تاليق”. موقع فندق وخدمة لابس. وأي فأي ضعيف جدا جدا جدا جدا
2892106576,false,finalized,3,12/11/2020 10:41:10,helpful,0.6574,121492,مقبول. قربه من زمزم. 
2892106577,false,finalized,3,12/11/2020 10:41:10,helpful,0.6574,48588,جيد. يوجد لديهم صاله GYM جميله جدا. يجب أن يكون السعر مع الإفطار
2892106578,false,finalized,3,12/11/2020 10:41:33,helpful,1.0,16039,“القيمة مقابل المال”. الهدوءالسعر جيد جداالموقع قريب من وسط المدينة ومحطة المتروانترنت مجانيوجود مواقف للسيارات ولكن بعدد محدود. تحتاج يوميا للحصول على اسم مستخدم وكلمة سر للانترنت وكذلك ادخالهما فى كل مرة تستخدم الانترنت خيارات الافطار محدودة جدا
2892106579,false,finalized,3,12/11/2020 10:41:33,helpful,1.0,31036,استثنائي. اجد راحتى الكاملة فى هذا الفندق. 
2892106580,false,finalized,3,12/11/2020 10:41:33,helpful,0.6574,120953,“لأبأس بها عند الظرورة”. شقق فندقية لابأس بها من ناحية السكن للقرب من المطار فقط. انقطاع الماء بإستمرار وبشكل يومي من دورة المياه اكرمكم الله.إزعاج الساكنين بالشقق المجاورة لدرجة ان الراحة شبه معدومة وكثير مما وجدتهم يشتكون لموظف الاستقبال من عدم الراحة.
2892106581,false,finalized,3,12/11/2020 10:41:33,helpful,0.6574,90290,“موقع جميل  لكنه سعر مرتفع”. الأفطار مقبول السعر مرتفع جدا  لا يتناسب مع الفندق. السعر مرتفعالأفطار مقبول ليس في الطموح
2892106582,false,finalized,3,12/11/2020 10:41:58,somewhat_helpful,0.6644,54002,“احلى اجازة”. . الانترنت غير مجاني
2892106583,false,finalized,3,12/11/2020 10:41:58,helpful,0.6574,116517,“ممتاز”. السعر والموقع. لا يوجد هاتف
2892106584,false,finalized,3,12/11/2020 10:41:58,helpful,0.6574,133617,ممتاز. . تأخر العماله في الرد لا يوجد مرونة في الاستقبال
2892106585,false,finalized,3,12/11/2020 10:41:58,helpful,1.0,152914,“موقع رائع للي مسافر دبي بالسيارة”. موقع الفندق والهدوء والنوم المريح. الإستقبالالتسجيل بطيءالحصول على أي شيء متعب
2892106586,false,finalized,3,12/11/2020 10:42:21,helpful,1.0,79325,جيد. الموقع وسع الجناح.. ازعاج الغرف المجاورةالقيمة الماليةالإنترنت وأي فأي
2892106587,false,finalized,3,12/11/2020 10:42:21,helpful,1.0,18668,“بالتوفيق والى الامام”. بصراحة غير مستغرب من اهل المدينه الطيبه والاحترام وفندق جيد وربي يعطيهم العافيه ما قصروا. 
2892106588,false,finalized,3,12/11/2020 10:42:21,helpful,0.6574,130438,مقبول. الافطار. ارتفاعه عن مستوى الأرض .
2892106589,false,finalized,3,12/11/2020 10:42:21,helpful,1.0,196077,رائع. فندق محترم جداً ورائع بكل المقاييس عملت شيك اوت بالغلط ورجعت للفندق اعادوني للغرفة بكل سرور البوفية تحت في المطعم رائع جداً وخدماته ممتازه. لاشي كل شي رائع
2892106591,false,finalized,3,12/11/2020 10:42:38,helpful,0.6574,159860,“تجربه لا تكرر”. موظف الاستقبال ودود. -رائحة كريهه في الفندق + الزباله امام الغرف لفترة تزيد عن 8 ساعات.-العزل سيء جدا جدا ازعاج قاتل من النزلاء وطاقم العمل الفندق لا يستحق اربع نجوم.
2892106592,false,finalized,3,12/11/2020 10:42:38,helpful,1.0,41937,استثنائي. الفندق ممتاز  نظيف و جديد الطاقم رائع و اغلبه سعوديين  ومتعاونين جميعهم بلا استثناء قريب من الحرم من بوابه الملك عبدالعزيز. لم يتم تنظيف الغرفه بشكل يومي الا بعد الطلبتحتاج الغرفه  لعازل الصوت ازعاج الشارع واصوات  الغرفه المجاوره
2892106593,false,finalized,3,12/11/2020 10:42:38,helpful,0.6574,34726,جيد. النظافه والتعامل. رائحه التدخين فلا يوجد تفرقه بين المدخن وغيرهاصوات الشقق الاخرى فلا يوجد اي عزل بالمكان
2892106594,false,finalized,3,12/11/2020 10:42:38,helpful,1.0,149319,ممتاز. كل شيء ممتاز مقابل السعر المناسب. عدم القدرة على التحكم في التكييف
2892106595,false,finalized,3,12/11/2020 10:43:00,helpful,0.6574,70138,مخيب للأمل. الموقع ومقهى الدار فقط. لايوجد راحه الاعمال الصباح مزعجين ، أصوات الممرات والغرف اللي يمك تسمع وكانهم جالسين معك ، صوت السهرات واصل صعب النوم وهم موجودين السرير والمفارش سيئة مع وجود ريحه بالغرفه مش كويسه . يستاهل نجمه وحده بس لانصح بالسكن المريح فيه
2892106596,false,finalized,3,12/11/2020 10:43:00,helpful,1.0,4902,جيد جداً. القرب من الحرم..خدمه التوصيل للسياره بعد النفق المجانيه لعدم وجود مواقف للفندق ..اعجبني ايضا البوفيه المفتوح وتنوع الطعام.. أسره النوم لم تعجبني وغير ثابته وتتحرك اثناء الحركه وقت النوم لوجود الكفرات! مما يسبب ازعاج. .وايضا عدم وجود عوازل بين الغرف كافيه والممرات لسماع الاصوات وسماع اصوات المياه بالحمامات.الاثاث يحتاج تجديد وتغيير لوجود بعض البقع وعدم النظافه في بعض منها دورات المياه تحتاج ايضا تجديد وتغيير الشطافات الخربانه والكرسي.
2892106597,false,finalized,3,12/11/2020 10:43:00,helpful,1.0,74866,استثنائي. فندق من اجمل الفنادق. 
2892106598,false,finalized,3,12/11/2020 10:43:00,helpful,0.6574,52023,“ممتعه ومريحه”. تنوع الاختيارات وتعددها ويمكنني الاستمتاع بالشيشه في نفس الوقت اولادي يستمتعوا بالالعاب بقربي ويمكنهم الجلوس معي في الكفي والعوده للعب مره اخرى شيء مريح جداا. لايوجد
2892106599,false,finalized,3,12/11/2020 10:43:22,helpful,0.6574,17424,مقبول. القرب من الحرمواجبة الافطار. 1 لايوجد مواقف للسيارات في الفندق والموقف  الموجودة جدا غالية 2 الاسعار جدا مرتفعة لغرفة واحد واربع سراير3 الاثاث جدا قديم 4 الغرفة عير مريحة
2892106600,false,finalized,3,12/11/2020 10:43:22,helpful,1.0,150558,“الاقااامة جنيلة بالفندق”. الاستقبال. المصاعد
2892106601,false,finalized,3,12/11/2020 10:43:22,helpful,0.6574,4004,ضعيف جداً. . 1-موقع الفندق في مرتفع أثر على صحتي .2-لا يوجد توصيل من أسفل الفندق مقارنة بالفنادق المجاورة له .3-نوعية الأكل في الإفطار قليلة وباردة .4-سعره غالي .5-غلاية الماء غير نظيفة ولا توجد ملاعق .5-الحمام ضيق جداً ومغسلته ضيقة .6-الإضاءة فيها ضعيفة .7-لا توجد نعال -أكرمكم الله- بالحمام .
2892106602,false,finalized,3,12/11/2020 10:43:22,helpful,1.0,167937,“هدوء نظافه انترنت جيد تعامل جميل”. النظافه والتعامل والجو العام للفندق مره جميل. موقع الفندق وكثره الحفريات حوله
2892106603,false,finalized,3,12/11/2020 10:43:38,helpful,1.0,206507,“ممتااااااز”. كل شي رووووووووعة بصراحة فندق لايستحق التردد في حجزه متى ماكان سعره مناسبالأكل اكثر من رائع سواء الافطار او الغداء او العشاء ولكن الاسعار مرتفعة. لاشي يستحق ذكره فهو فندق يستحق سبع نجوم
2892106604,false,finalized,3,12/11/2020 10:43:38,helpful,1.0,67469,استثنائي. النظافة،الخدمات،المووووقع قريب من جميع الخدمات. 
2892106605,false,finalized,3,12/11/2020 10:43:38,helpful,1.0,159798,جيد. طاقم الاستقبال قمة الاخلاق. الغرفه لايوجد فيها عازل للصوت كذلك الشبابيك لاتوجد فيها عازل للصوتضوضاء في الممرات
2892106606,false,finalized,3,12/11/2020 10:43:38,helpful,1.0,69507,“انصحك بالتجربة 👍👍”. الحمدالله كل شى صراحه حلو واعجبني لباقة الموظفين وخاصه عبدالشافي والاخ عبدالعزيز تبع العلاقات اهنيهم على ادبهم وذوقهم. الموظفين غير الاستقبال يتواجدون في اللوبي ونقاشات وسواليف واللوبي اساسا صغير فا حبذا لو كان لهم مكان يجتمعون او يجلسون فيه بعيداً عن انظار العملاء خااااصه المدخل مو كبيررر مررره والكوفي كذلك اتمنى النظر في الموضوع خاصه ان متكررر
2892106607,false,finalized,3,12/11/2020 10:44:02,helpful,0.6574,48694,“لايوجد”. . المفاتيح ليست على مستوى خمس نجوم فراش السرير له رائحه سيئه نقل الاغراض للغرفه استغرق اكثر من عشرين دقيقه علما بانني لم اشاهد سوى شخص واحد يقوم بالحجز
2892106608,false,finalized,3,12/11/2020 10:44:02,helpful,1.0,216604,“اقامه ممتعه”. اعجبتني الشرفه وكانت الاطلاله ع الواجهه البحريه ولكن بينها وبين البحر شارع. لا اذكر
2892106609,false,finalized,3,12/11/2020 10:44:02,helpful,1.0,207494,“أكثر من روعه”. موقع الفندق ممتاز والإطلالة حلوة. كل شي في الفندق حلو بصراحه
2892106610,false,finalized,3,12/11/2020 10:44:02,helpful,1.0,221302,جيد جداً. النظافة. بعده عن الحرم
2892106611,false,finalized,3,12/11/2020 10:44:21,helpful,1.0,16378,“رحلة رائعة”. القرب من الحرم وتعاون العاملين وجودة الافطار النظافة. عدم وجود مواقف سيارات تابعة للفندق
2892106612,false,finalized,3,12/11/2020 10:44:21,helpful,1.0,155625,جيد جداً. ممتاز للعوايل يوجد غساله ومكواه وثلاجه كبيره ومكرويف وقز كهربائي وفرن مساحة الغرفه واسعه مواقف السيارات مظلله السعر مقابل الغرف. المواقف صغيره جدا موظف الاستقبال العربي لايعطي للعرب وجه مع ضعف اللغه الانجليزيه في المجمع الخامس
2892106613,false,finalized,3,12/11/2020 10:44:21,helpful,0.6574,93596,ممتاز. كل شيء على مايرامشكرًا. المواقف غير كافيه
2892106614,false,finalized,3,12/11/2020 10:44:21,helpful,1.0,148094,“القيمة مقابل المال ممتازة في هذا الفندق ولو اضطررت للذهاب والعودة بليموزين ب 10 ريال”. الغرف مساحتها جيدهتواجد مستلزمات المشروبات والأطعمة الساخنة توجد غسالات نص اتوماتيك في طرقات الفندق لمن يود استخدامهاتواجد مبرد مياه في الطرقاتخدمة التوصيل جيدة وتواجد الباصات بشكل مستمر في نهاية الأسبوع ووسط الاسبوع أوقات الصلوات فقطويمكن ركوب باصات فندق ايلاف السلام المجاور له. الفندق بعيد عن الحرم وعلى منحدر يصعب الوصول اليه مشيامكان تواجد الباصات بعيد عن الحرم نسبياالفندق مقسوم لجزءين الجزء الذي كنت به ليس به موظفين استقبال
2892106615,false,finalized,3,12/11/2020 10:47:24,helpful,1.0,122355,“ممتاز”. الأمن✔️النظافة وحسن المعامله من الجميع مدخل خاص للشقق مع اامصعد يوجد صراف ويوجد صيدليه وسوبرماركت خدمة توصيل للشقه ويوجد مجموعه من المطاعم مطعم إيراني ويوجد موضفين لرحلات السياحيه والمواقف مجانيه بالسرداب الخ. النت لا يوصل الغرف وياريت تقليل سعر وجبت الافطار
2892106616,false,finalized,3,12/11/2020 10:47:24,helpful,1.0,100293,جيد. تصميم الغرف والديكورات واﻻثاث. مستوى النظافه في خدمة الغرف
2892106617,false,finalized,3,12/11/2020 10:47:24,helpful,0.6574,9004,مخيب للأمل. لا شي. ريحة الممرات ولا توجد مواقف لسيارت والمكان كله زحمه ودعمت السياره مره وتخافت ٤ مرات وفق هذا لما طلبت فراش حق الاولاد اخذو علي ٥٠ درهم لكل فراش كل يوم يعني دفعت ٤٠٠ درهم فوق حسابي
2892106618,false,finalized,3,12/11/2020 10:47:24,helpful,1.0,216088,“ممتاز”. النظافة. موظف الاستقبال
2892106619,false,finalized,3,12/11/2020 10:48:16,helpful,1.0,196086,“جمعت الفخامة والسعر المناسب”. الاستقبال والفخامه. 
2892106620,false,finalized,3,12/11/2020 10:48:16,helpful,1.0,28615,“فندق قرب المسجد النبوي”. قريب للمسجد سعره معقولخدمة المطعم للغرف ٢٤ ساعة سرعة الإجراءات. لا شي
2892106621,false,finalized,3,12/11/2020 10:48:16,helpful,1.0,157731,رائع. موقعه بالقرب من جميع الخدمات ويعتبر جيد مقابل السعر والخدمات الافطار كان جيد ومنوع وفندق مريح للسكن. التكييف لا بد من صيانته والمجفف ايضا
2892106622,false,finalized,3,12/11/2020 10:48:16,not_helpful,0.3426,90421,“رائع”. المكان. لا يوجد
2892106623,false,finalized,3,12/11/2020 10:49:25,helpful,0.6574,194747,“نريد مزيد من التطور يا ايبس”. الموقع ممتاز. خامات الديكور الداخلي مستوي منخفض
2892106624,false,finalized,3,12/11/2020 10:49:25,helpful,1.0,129001,استثنائي. اانا من محبي فندق ديار فكل شي فيه يعجبني جدا. 
2892106625,false,finalized,3,12/11/2020 10:49:25,helpful,1.0,12116,جيد. أعجبني خلو الفندق من المشروبات المحرمة والمراقص والسعر جيدجدا لو كان شاملا للضرائب. عدم توفر النت المجاني للنزلاء وعدم توفير أسرة للأطفال كما هو معلن في موقع البوكينق وعدم شمولية السعر للضرائب
2892106626,false,finalized,3,12/11/2020 10:49:25,helpful,0.6574,23294,“مرتب والالوان مريحه”. التجاوب السريع. عدم وجود مرش ماء بقرب المرحاض
2892106627,false,finalized,3,12/11/2020 10:51:52,helpful,1.0,82446,“اقامه جدا مريحه واشكر الفندق والعاملين فيه واشكر البوكينك على عرضه واهتمامه لشؤون زبائنه”. الفندق جدا رائع. 
2892106628,false,finalized,3,12/11/2020 10:51:52,helpful,1.0,38390,“سكن جميل جدا جدا والموظفين ذوي أخلاق عاليه”. كل شي تقريبا كان ممتاز جداخصوصا حسن تعامل موظفي الاستقبال ورحابة صدورهم وأخلاقهم العاليه وتفاني بقية العاملين في تقديم الخدمات عموما. نتمنى ان يكون الافطار مجاني مقابل ارتفاع سعر السكن
2892106629,false,finalized,3,12/11/2020 10:51:52,helpful,1.0,27503,رائع. موقع الفندق اكثر من رائع خصوصاُ لمن يريد التسوق فهو بمثابة حلقة الوصل بين جميع المولات ومراكز التسوق .. مدخل /خروج المواقف.مستوى الكوفي شوب .
2892106630,false,finalized,3,12/11/2020 10:51:52,helpful,0.6552,91245,جيد جداً. الخوري من اجمل الاماكن التي سكنت بها في دبي ولن تكون الاخيره بمشيئة الله. يوجد بالقرب من الخوري اعمال بناء ويصدر بعض  الازعاج.
2892106631,false,finalized,3,12/11/2020 10:50:40,helpful,0.6782,207244,“مناسب للجميع ٩،٤/١٠”. الفندق،الغرفة،التعامل،النظافة،السرير، جميع الموظفين،الماءوالمشروبات الغازية في الثلاجة مجانا ، دورة المياه جميله، خدمة المواقف رائعه،الانترنت مجانا،. الفطورالمسبح صغيرعدم وجود مكان مريح للتدخين خارج الفندقبطئ اتصال الانترنتاضافة بعض المبالغ عند الخروج !السعر مبالغ فيه قليلاً وذلك لكون الفندق بعيد نسبياً عن المعالم السياحية .
2892106632,false,finalized,3,12/11/2020 10:50:40,helpful,1.0,157366,“شكرا اندلسية ايام لا تنسى”. التعامل الراقي من جميع الموظفين وخاصة الموظف حافظوالمصري حسنالموقع مميز قربه من المسجد تواجد مواقف عامة. 
2892106633,false,finalized,3,12/11/2020 10:50:40,helpful,0.6574,156454,“جناح من غرفة نوم واحدة مطل على البحر”. الفطور لا بأس به. النظافة والفندق قديم والاثاث قديم ويحتاج صيانة واعادة تأهيل و لا يستفاد من الاطلالة على البحر لان نافذة صغيرة جداً
2892106634,false,finalized,3,12/11/2020 10:50:40,helpful,1.0,119405,“فندق جديد ورائع”. جميع الموظفين كانوا في قمه الاخلاق والتعامل الراقي والابتسامه لا تفارق محياهم .كان هناك مشكله فنيه في الغرفه فتم ترقيةغرفتي الي جناح بكل يسر وسهوله. عدم وجود خدمه الغرفه في الوقت الحالي واعتقد لحداثه الفندق.احيانا تنبعث رائحه قريبه من رائحه المجاري في الممر والمصعد وفي المواقف السفليه للسيارات
2892106635,false,finalized,3,12/11/2020 10:51:39,helpful,0.6574,208474,“مسافر عمل”. رائع ونظيف. حجزت ليلتين وصار عندي ظرف طارئ وطلعت قبل اكمل الليله الاولى ولم يتم ارجاع مبلغ الليله الثانيه ولا حتى نصف المبلغ الموظف المصري يتعذر بالاداره يقول ماحد يرد علي وبعدين يقول في اجتماع وشكله يصرف من راسه
2892106636,false,finalized,3,12/11/2020 10:51:39,helpful,1.0,86412,حسن. نظيف نوعا ما. موقعه والخدمات المقدمة
2892106637,false,finalized,3,12/11/2020 10:51:39,helpful,0.6574,156576,"“غير مرضي بالنسبة لأسمه”. مكانه قريب من التسوق والمطاعم والبحر. خدمة العاملين فيه , الانتظآر لحمل الحقائب عن الدخول , وجود مشكلة في الصرف الصحي بالحمامات , السرير مكسور"
2892106638,false,finalized,3,12/11/2020 10:51:39,helpful,0.6574,179784,“جيد بشكل عام”. الغرف ارضية وليست ذات ارتفاعات وزحمة مصاعدبهو استقبال جيدمستوى فخامة متناسب مع السعر. لايرقى لخدمات الخمس نجوم
2892106639,false,finalized,3,12/11/2020 10:52:08,helpful,1.0,123810,“الفندق يحتاج لترميم وتغيير السيراميك الرخيص في الارضيات والجدار الى رخام او حجر يليق بسمعة ماريوت”. فقط الموقع والاطلالة الرائعة جدً على المارينا. نوعية السيراميك سيء جداً في الارضيات والممرات في اجنحة الفندق وجدار الحمامات مستهلك جدا بحاجة ماسة للترميم واعادة توزيع الغرف والحمامات  وتغيير الكراسي والمغاسل والشاور لايليق بسمعة ماريوت نهائيا او غيره من الفنادق الشهيرة فهو كأنه شقق مفروشة فرشاً قديماً جدا
2892106640,false,finalized,3,12/11/2020 10:52:08,helpful,1.0,194125,رائع. تعامل الموظفين وموقع الفندق قربه من جميع الخدمات. 
2892106641,false,finalized,3,12/11/2020 10:52:08,helpful,0.6574,42362,استثنائي. الموقع. 
2892106642,false,finalized,3,12/11/2020 10:52:08,helpful,1.0,168640,“اقامتي في هدية كندة”. المبنى جديد وبعض الاغراض بأكياسها لم تفتح بعد النظافة المستمرة الموقع استراتيجي من ناحية قرب المسجد والمطاعم والبقالات. الوسائد عالية وغير مريحة وعندما طلبت تغيرها اخبروني بانهم منتظرين دفعه جديدة تصل زحمة المواقف او بالاصح عدم توفر مواقف خاصه بالفندق نوعية حوض الاستحمام غير جيدة لان الماء يجتمع في جهه عكس المهرب ولا يتوجه الى مكان التصريف عدم توفر مكان او قاعدة مخصصه لحمل الصابون بجانب حوض الاستحمام
2892106643,false,finalized,3,12/11/2020 10:53:09,helpful,1.0,32447,“شكرا لكم”. المكان نظيف. لا يتم تنظيف المكان كل يوم ولا يوجد مناشف
2892106644,false,finalized,3,12/11/2020 10:53:09,helpful,0.6552,49931,استثنائي. الموقع ❤️. 
2892106645,false,finalized,3,12/11/2020 10:53:09,helpful,1.0,3067,“لا يوجد به مواقف وكذلك بعد الحجز اخذ ضريبه”. المكان حيث يقع بين محلات الزينه وقريب من سوق نايف. غير مرتب وغير نظيف حيث يوجد صراصير داخل الغرف
2892106646,false,finalized,3,12/11/2020 10:53:09,helpful,1.0,39125,“اقامة جميلة وموقع روعة”. الفندق بشكل عام ممتاز الموقع وكل شي. .
2892106647,false,finalized,3,12/11/2020 10:53:03,helpful,0.6574,5255,مخيب للأمل. . عدم النظافة الجيدة وعدم وضع الصابون والمعجون بعد التنظيف لازم تطلب منهم والفوط قديمة
2892106648,false,finalized,3,12/11/2020 10:53:03,helpful,1.0,125253,جيد. النظافة وحسن الاستقبال والهدواء. البعد عن المجمعات والسياحة
2892106649,false,finalized,3,12/11/2020 10:53:03,helpful,0.6574,28981,“لا انصح بالسكن فيه”. 1.النظافة. الصباح ازعاج اعمال صيانة في المبنى1.تعامل سيء من موظفين الاستقبال خاصة خدمات الضيوف 2.لايوجد شطاف بالحمام3. التشيك ان تاخر4. السرفيس في الغرف سيء5.لايوجد تاكسي او الميترو
2892106650,false,finalized,3,12/11/2020 10:53:03,helpful,1.0,66682,جيد. تصميم الغرف والهدوء وطاقم العمل. تأخر المصعد وانقطاع المياه الحاره وتصريف المياه ف الحمام غير جيد وعدم وجود بانيو ف الحمام
2892106651,false,finalized,3,12/11/2020 10:54:29,helpful,0.6574,218718,“الهدوؤ وراحة البال”. التجاوب السريع عند طلب أي من الخدمات. تم الحجز لشخصين وتجهيزات الغرفه كانت لشخص واحد
2892106652,false,finalized,3,12/11/2020 10:54:29,helpful,0.6574,79126,“ممتاز”. تفاصيل الشقه. 
2892106653,false,finalized,3,12/11/2020 10:54:29,helpful,0.6574,151539,استثنائي. ممتاز. 
2892106654,false,finalized,3,12/11/2020 10:54:29,helpful,1.0,200314,مقبول. . اُسلوب طاقم العمل في التعامل مع النزلاء
2892106655,false,finalized,3,12/11/2020 10:54:17,helpful,1.0,70380,مخيب للأمل. قربه من من وسط الرياض. النظافة تعبانة تحتاج تحسين التلفزيون ابو قديم يحتاج تغيير الكنب قديمموظفين الاستقبال يحتاجون دورات في كيفية التعامل مع العميل قاموا باعطاء حجز قديم وقالولي المبلغ كده وانا اصلا لغيت الحجز وبعد كده تاكدوا واعتذرواومرة ثانية اتصل عليا يقولي ادفع حق اخر ليلة وانا دافع كل شييقول لا باقيلنا فلوس وقعدت افهمهم اساسيات في الحجز حتى اقتنعوا انه ما في لهم اي فلوس
2892106656,false,finalized,3,12/11/2020 10:54:17,helpful,1.0,179450,“مكان جميل ورائع للهدوء والراحة والاكل اللذيذ .”. الهدوء ، النظافة ، الاكل لذيذخدمة موظف الاستقبال ( SYED ) هندي الجنسية في ترقية حجزي .. 
2892106657,false,finalized,3,12/11/2020 10:54:17,helpful,1.0,11235,“جيد جدا”. الموقع ممتاز واعجبني كثيرا وجود من يتكلم اللغة العربية من الموظفين في الاستقبال. 
2892106658,false,finalized,3,12/11/2020 10:54:17,helpful,1.0,192395,“جيده”. يوجد به إنترنتتم حجزه للسائق. الغرف صغيره
2892106659,false,finalized,3,12/11/2020 11:31:13,helpful,1.0,84626,“انصح به لكن بعد الدور 5”. . الصوت المزعج للموسيقى
2892106660,false,finalized,3,12/11/2020 11:31:13,helpful,1.0,126730,“فندق مريح وجميل”. موقع ممتازنظافههدوءمريحانصح به. لاشيء
2892106661,false,finalized,3,12/11/2020 11:31:13,helpful,0.6574,93994,“جميل وهاديء ومريح”. الراحة والهدوء. لاشيء
2892106662,false,finalized,3,12/11/2020 11:31:13,helpful,1.0,109689,جيد جداً. قربة من الحرم. تأخير في تسليم الغرفة
2892106663,false,finalized,3,12/11/2020 10:55:10,helpful,1.0,195254,“اقتصادية”. الموقع ممتاز ومتوفر مكان للشيش و المعسلات في أطراف المسبح ، اقتصادية و مناسب المبلغ و نظيفة. ماشي حالوا اكل مطعم مادوا
2892106664,false,finalized,3,12/11/2020 10:55:10,helpful,1.0,10789,“ممتاز من حيث الموقع والاثاث والخدمه”. المطبخ ووساعه السقه. 
2892106665,false,finalized,3,12/11/2020 10:55:10,helpful,0.6574,163630,مقبول. . الفندق ممتاز من ناحية المواقف والتشيك ان والتشيك اوت الى انه سيئ في الخدمات المقدمه النظافه سيئة جدا جدا جدا ولاينظفون الغرف بشكل جيد
2892106666,false,finalized,3,12/11/2020 10:55:10,helpful,1.0,218561,“فندق يستاهل”. الكان مريح ونظيف وقريب من الحرم الافطار متنوع. 
2892106667,false,finalized,3,12/11/2020 10:56:47,helpful,0.6574,180115,ضعيف. الغرفه. الخدمه والسعر
