_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review,review_en
2905773318,FALSE,finalized,3,12/23/2020 6:36:21,somewhat_helpful,0.3367,20202,يكفيني أن أقول أنني أحببت رجلاً مثل عزيز وأنني كنت جمانة هذه من قبل...,Enough for me to say that I loved a man like Aziz and I Jumana this before ...
2905773319,FALSE,finalized,3,12/23/2020 6:36:21,helpful,1,28256,ياالله رواية فاقت الوصف. ، رواية انهيتها بجلسة واحدة لشدة ماكان فيها من عذاب وجمال وألم. وحبٍ وإيمانٍ عميق ، نهايتها كانت بلسماً لكل العذاب الذي تخللها. لكنني حزينة على حسان جداً ،. ستبقى أقرب الكتب إلى قلبي ??,"GOD's novel than the description. , A novel Anhiha in one session where the intensity of McCann from the torment and beauty and pain. Love and deep faith, the end was a panacea for all the torment that interspersed. But I am sad too Hassan,. Books will remain the closest to my heart ??"
2905773320,FALSE,finalized,3,12/23/2020 6:36:21,somewhat_helpful,0.3367,46678,"لا أريد من حياتي شيئاً إلا إضافة أثر إيجابي في حياة الناس.. ""لا أؤمن بالمثل الذي يقول: من أحب نفسه، لم يحب أحداً. بل أعتقد أن من أحب نفسه أحب من حوله، ففاقد الشيء لا يعطيه."". ""الحُزنُ مع الجماعة فرحة."". ""يزداد الفقراء فقراً، والأغنياء غنى."". ""فالسمكة الفاسدة تفسد السمك كلّه."". ""ترى أيهم أفضل، أولئك الذين يخطئون ويحسنون، أم أولئك الذين لا يخطئون ولا يحسنون؟""","I do not want my life nothing but add a positive impact in people's lives .. ""I do not believe in the proverb that says: I like himself, did not like anyone. But I think I like the same love around him, because someone does not give him the thing."". ""Grief with the joy of the group."". ""The poor is getting poorer, the rich richer."". ""Valsmkh spoil the whole rotten fish."". ""You see which one is better, those who make mistakes and improve, or those who do not make mistakes and do good?"""
2905773321,FALSE,finalized,3,12/23/2020 6:36:41,helpful,1,46185,"قهوتك يجب أن تكون كما تحب !??. العنوان عبقري جدا : فستاربكس يقدم لك قهوتك كما تحب، اما ""بيكاسو"" فقد فرض علينا بفنه الغريب . فإن تحدثت عنه يجب أن تبدي إحترامك وإعجابك ، فالإمتعاض مرفوض !. في هذا الكتاب قد لا تجد من يقول لك ""أنت ناجح""، ولكنك بالتأكيد لن تجد من يقول لك ""أنت مخطئ"".. هذه الصفحات عبارة عن مقالات لنظريات نقدية بناءة ، من خلال طرح هذه الأفكار يسعى الكاتب ""ياسر حارب"" بأن يبحث في عقلك الباطني عن صور حقيقية وتجارب مررت بها بشكل اعتيادي او اخر !. يخاطب الكاتب القارئ بأفكار مرئية لكنها غير ملموسة ، عالم المدرسة ، العائلة ، الفن، الأصحاب ، اللغة والمجتمع ... اذا نويت قراءة هذا الكتاب فعليك ان تكون جاهزا للكثير من مهام الابداع والتميز ، فهو عنوان لتغيير رؤية العالم والأشياء من حولك .. #فالخائفون_من_الإبداع_قد_يبنون_مدنا_ولكنهم_لا_يستطيعون_أن_يبنوا_حضارة","Your coffee should be as you like! ??. The title is very ingenious: Fstarpeix offers you your coffee as you like, either, ""Picasso"" has been imposed on us Bvenh strange. You talked about the need to show your respect and Admire, rejected Valamtaad!. In this book, you may not find you say ""You're successful"", but you certainly will not find you say, ""You're wrong"" .. These are articles for theories of monetary constructive pages, by introducing these ideas writer ""Yasser Hareb"" seeks to looking at your mind about internal images and real experiences passed routinely or another!. Addressing reader writer ideas visible but intangible, world school, family, art, friends, language and society ... if you intend to read this book you should be ready for many of the functions of creativity and excellence, it is the title to change the vision of the world and things around you .. # Valkhaivon_mn_alabdaa_kd_abnon_mdna_olknhm_la_asttion_on_abnoa_houdarh"
2905773322,FALSE,finalized,3,12/23/2020 6:36:41,helpful,1,62473,- علاء الأسوانى مال بشدة للبساطة اللغوية، مع المزج بين الفصحى والعامية فى الحوارات التى دارت بين أبطال الرواية، ربما يكون هذا الاتجاه نحو البساطة هو اتجاه عالمى ! لا أعرف بصراحه !. - تميز بشدة علاء الأسوانى فى وصف مشاهد الحب والجنس طوال أحداث الرواية، فوص,"- Alaa Aswani money strongly linguistic simplicity, with a mix of classical and vernacular in the dialogues that took place between the heroes of the novel, perhaps this trend toward simplicity is a global trend! I do not know frankly!. - strongly marked by Alaa Aswani to describe scenes of love and sex all the events of the novel, Vos"
2905773323,FALSE,finalized,3,12/23/2020 6:36:41,helpful,1,948,"في الحقيقة لم أكن أحب اقراءة الروايات, لكن بعد قراءتي لهذه الرواية تغيرت نظرتي تماما,. منظر الكتاب الكبير قد يوحي للبعض بانه ممل, لكن على العكس تتخيل ويمتعك في تفاصيله كلما قلّبت صفحاته.. يحكي عن معاناة شاب كويتي من أم فلبينيه ورحلته في معرفة أبيه وبعض من تاريخ الكويت","In fact, I did not like novels read it, but after I read this novel completely changed my view ,. Great view of the book may suggest to some that it is boring, but on the contrary, imagine the details of the more enjoys you turned the pages .. tells about a young man suffering from a Kuwaiti mother and his Filipina in the knowledge of his father and some of the history of Kuwait"
2905773324,FALSE,finalized,3,12/23/2020 6:36:41,helpful,1,34128,الرواية تحكي المستقبل المتوقع لمصر بعد زمن النفط ... بس انا مش معجب بالروايه يالقدر الكبير لانها افتقدت لعنصر الجذب فى اوقات كتير والنظره السودا بتزيد الواقع مراره :/ مممم يمكن ال 3 نجوم لاحترامى للكاتب احمد توفيق ككاتب بس يوتوبيا ليها نظره تشاؤميه جداااا لواقع اسود,The novel tells the expected future of Egypt after the oil time ... but I'm Mesh impressed with the novel Aakaddr great because it lacked the element of attraction in times of very much and look Suda Btzad reality bitterest: / Mmmm 3 can be stars due respect to the writer Ahmed Tawfiq as a writer Bs utopia guardian look pessimistic Jaddaaaa of the reality of Black
2905773325,FALSE,finalized,3,12/23/2020 6:37:40,helpful,0.6735,10351,أحب هذا النوع من الروايات و لكن ما زاد إعجابي بهذه الروايه هو ان رضوي عاشور -رحمها الله- تناولت فيها أبعاد نفسيه عميقه و تحليل رائع لإحداث تاريخيه من خيالها. و اختلفت قليلا معها ف بعض المواقف و لكن هذا حال البشر. شكرا لك يا رضوي عاشور,"I love this kind of novels, but what impressed me has increased this novel is that Radwa Ashour -rahmha Allah dealt with the dimensions of deep psychological and wonderful analysis of historical events from her imagination. And differed slightly with them in some situations, but this case humans. Thank you, Radwa Ashour"
2905773326,FALSE,finalized,3,12/23/2020 6:37:40,helpful,1,45936,اقل ما يقال عنه انه خرافي. بجد كتاب حلو اوي .. كانت فيه اسئله كتيييير اوي كنت خايف اسئلها واسئله لم تقنعني اجابتها ثم جاء هذا الكتاب .. سهل قوي ومبسط قوي قوي. الكتاب اجمالا هيعرفك يعني ايه ربنا وايه حكمته في خلقك وايه لازمتك في الدنيا وانت وضعك ايه فيها وتعمل ايه عشان تفهم ربنا عاوزك تعمل ايه. مصطفي محمود احسن مليون مره من شيوخ التليفزيون المتأسلمون,"Less what it is said about him that my sheep. Hard sweet book .. Levi was the questions Ktaeyer Levi I Khayef Asilha and questions did not convince me, then her answer came this book .. strong and simplified strong strong easy. Overall, the book Haarafk means Er Lord and Er wisdom in your creation and any Azemtk in the world and you put you where Er works Er Ashan understand our Lord Aaozk works Er. Mustafa Mahmoud million times better than the elders of television conducted by Islamic"
2905773327,FALSE,finalized,3,12/23/2020 6:37:40,not_helpful,0.6633,25778,روعة <3,Splendor <3
2905773328,FALSE,finalized,3,12/23/2020 6:37:40,helpful,0.6735,13156,روايه تاريخية جدا تنتقص لمعاني جمالية كثيييرة لكنها مليئة بحكايات تاريخية رسمت بها عالم لم اكن ?رسمة,Very historical novel detract the meanings of aesthetic Ktheiarh but full of historical tales painted by the world he did not? Painting
2905773329,FALSE,finalized,3,12/23/2020 6:37:41,helpful,1,24486,معلومات تاريخيه في منتهى الروعه مع عرض درامي يبين صراعات النفس البشريه,Historical information in the most fascinating shows with a dramatic display of self-human conflicts
2905773330,FALSE,finalized,3,12/23/2020 6:37:41,helpful,1,65449,"بدأ الدكتور مصطفي محمود دراسته في هذا الكتاب أو رحلته بالحديث عن الله، الجسد، الروح، العد الازلي، لماذا العذاب؟، ماذا قالت لى الخلوة؟، التوازن العظيم وإنتهت بأسوأ نهاية على الإطلاق وهي المسيح الدجال!. بغض النظر عن ما ورد في الأجزاء الأولي من الدراسة إلا أن حديث الدكتور مصطفي محمود بطريقة الإنكار عن شخص المسيح الدجال كان صادما جدا. فيقول عن المسيح الدجال :-. ""و المسيخ الدجال قد  ظهر بالفعل كما يقول الكاتب البولندي ليو بولدفايس وقد أسلم هذا الكاتب و عاش بمكة و تسمى محمد أسد .. و هذ المسيخ الشائه ذو العين الواحدة كما يقول ليو  بولدفايس هو التقدم المادي و القوة المادية والترف المادي... معبودات هذا الزمان. "". لا أعلم هل كان يقصد بالفعل أن المسيح الدجال ماهو إلا التكنولوجيا الحديثة وهو بذلك ينكر ما جاء في الأحاديث النبوية الشريفة عن ظهور المسيح الدجال و شخصه.. وهذا في حد ذاته كارثة من وجهة نظري.. وربما لم يكن يقصد هذا المعني، ولكنني لا أظن ذلك. لأنه للآسف لم يوضح فى الدراسة أي رأي آخر له بخصوص المسيح الدجال.. فأنا لا أؤمن برأي الدكتور مصطفي محمود في قضية المسيح الدجال على الإطلاق،ولكنني أؤمن فقط بما جاء في أحاديث الرسول الكريم عن حقيقة وشخص المسيح الدجال.","Dr. Mostafa Mahmoud began his studies in this book or his talk about God, body, soul, eternal count, why torment ?, What ?, said Li solitude great balance and ended with the end of the worst ever and is the Antichrist! Regardless of what is stated in the initial parts of the study, but the talk of Dr. Mustafa Mahmoud way of denial about a person Antichrist was very shocking. He says about the Antichrist: -. ""And the Antichrist has already emerged as the Polish writer says Liu Boldvaas has delivered this writer and lived in Mecca and called Muhammad Asad .. And this is ck Ahaih one eye as Liu says Boldvaas is material progress and the physical strength and material luxury ... this Idols time. "". I do not know you had already meant that the Antichrist What is the only modern technology and is thus denying what came in the hadith about the emergence of the Antichrist and the person .. This is in itself a disaster rather than my point of view .. and probably did not mean this question, but I do not think that. Because he did not say sorry for the study of any other opinion to him about the Antichrist .. I do not believe in the opinion of Dr. Mustafa Mahmoud in the case of the Antichrist at all, but I believe only what came in the sayings of the Holy Prophet and the truth about the person of Christ the Antichrist."
2905773331,FALSE,finalized,3,12/23/2020 6:37:41,helpful,1,52363,كم السلام النفسي اللي بتطلع بيه من الرواية دي كفيل يخليك تتغاضى عن كُل عيوبها وسقطاتها ، على الرغم من نهايتها .. لكنها مُبهجة جدا بالنسبالي. صداقة شمس التبريزي وجلال الدين الرومي من شدء نقاءها بتاخدك في عالم تاني بعيدا عن العفن اللي احنا عايشين فيه. اعتراضي على بعض المُبالغات في الافكار الدينية المطروحة. ونوعا ما النهاية مُتوقعة وتقليدية. تمنيت لو كانت الرواية من بدايتها لنهايتها بتحكي عن شمس وجلال الدين بدون إدخال أي شخصيات تانية. وآخر حاجه مُبهجة فالرواية اقتباساتها اللي اتحفرت جوايا وهتعيش معايا فترة ليست بالقليلة. خِتاما. الرواية جميلة نوعا ما ومندمتش على وقتي فيها,"How peace Elly psychological aspiration of the novel Bay de sponsor Ikhalik condone all its flaws and Sagtadtha, despite the end .. but it is very exhilarating Balnspala. Friendship Shams Tabrizi and Jalaluddin Rumi of Hde purity in the world again Btakhaddk away from the mold Elly Ehna Aychen it. Parenthetical some exaggerations in religious ideas put forward. And somewhat unexpected end and traditional. I wished if the novel from beginning to end Ptgi from the sun and Jalaluddin without entering any Tanih characters. And another need delightful novel Aguetbasadtha who Athfr Gowaya and Htaah Maaya period is considerable. Finally. The novel is somewhat beautiful and Mendmich on my time"
2905773332,FALSE,finalized,3,12/23/2020 6:37:41,somewhat_helpful,0.3402,54471,"ان الإنسان هو في نهاية الأمر قضية. ""أتدرين ما هو الوطن يا صفية ؟؟"". الحرية وطن. العدل وطن. و أنا بلا وطن على الإطلاق","The human being is the case at the end of it. ""Do you know what is home? Oh descriptive."" Freedom of the homeland. Justice homeland. I am without a homeland at all"
2905773333,FALSE,finalized,3,12/23/2020 6:38:10,helpful,0.6735,54853,كلماتُ غسان تجدّ طريقاً سهلا الى قلبِي ،،. الكاتب العربي الذي اقفُ امام ادبه كثيراً،،. اححبتها لعمّق الاثر الذي تركته في نفسي ..,"Words Ghassan find an easy way to my heart ,,. Arab writer who was standing in front of its culture very much ,,. Ahhptha the depth of the impact that left him in myself .."
2905773334,FALSE,finalized,3,12/23/2020 6:38:10,helpful,0.6735,57168,حلوة و واقعية جدا ...اولها ممل شوية لكن في الاخر بتحكي بالتفصيل خطوات الاقلاع عن الادمان و التعافي. المشكلة انها بتخاطب ناس اكيد عمرهم ما هيمسكوا كتاب و يقراوا,Sweet and very realistic ... The first is a little boring but in the other Ptgi detail steps to quit addiction and recovery. The problem it Btakatab people are downright age Himeskua book and read
2905773335,FALSE,finalized,3,12/23/2020 6:38:10,not_helpful,0.6633,36226,متاهة بكل معنى الكلمة,Labyrinth in every sense of the word
2905773336,FALSE,finalized,3,12/23/2020 6:38:10,helpful,0.6735,39202,كان هذا موجعا، ناجي ورقية وعبد ومريم، أحببتهم كأنهم عائلتي، توجعت على الأرض أرضي، النهاية ليست مناسبة لملحمة مثل الطنطورية، مرة اخرى الروايات والكتب احتفظت بالوجع ونجحت في تصدير العار العربي لكل عربي يستطيع القراءة.,"This was painful, Naji paper and Abdul Mary, my family loved them as if they were, Todjat on the ground floor, the end is not suitable for such an epic Tntorah, again novels and books retained Baloja and succeeded in exporting Arab shame every Arab can read."
2905773337,FALSE,finalized,3,12/23/2020 6:38:31,not_helpful,0.3402,47606,تمر بي لحظات أحسد فيها بعض الميتين، فكل إنسان منا يتمنى أن يسمع هو عبارات الحب والشوق وآهات الفراق التي يتلقّاها الميت الذي لم يعد يصغي لها الآن. في تلك اللحظات، أتمنى لو أنني كنت مكان ذلك الميت ولكن بشرط، أن أتمكن من الرجوع إلى الحياة بعد أن تُستنفد كل مظاهر الحب تجاهي .,"Pass my moments where I envy some Almetin, every man of us wishes to hear is the words of love and longing and separation groans that the deceased, who is no longer listening to her now receives. In those moments, I wish I'd place it dead but on the condition that I could go back to life after having exhausted all manifestations of love towards me."
2905773338,FALSE,finalized,3,12/23/2020 6:38:31,helpful,1,58011,اول ما قريت الكتاب ده ... قلت هيتكلم على ايه يعنى فى 635 صفحة ..وليه كل ده على الادمان وقلت انى هندم. ....بس مش مشكلة حاجة ممتعة وبتاع وادينا بنجرب..... بس بجد يستاهل كل حرف قريته فيه. ضحكت معاه فى اوله وعيطت اوى معاه فى نصه وقرب نهايته. .... اسلوب واقعى وجميل وسهل يخليك تعرف اد ايه حجم المشكلة وتعيشها وتحسها فى كل كلمة لدرجة تخليك تعيط وتضحك معاه وتبقى مبسوط ليه كانك تعرفه. .... من احلى الرسائل اللى قريتها. واتمنى انى اقرا حاجات كتير تدخلنى فى الحالة دى كده زيه. (اللهم امنحنى السكينة لاتقبل الاشياء التى لا استطيع تغييرها..والشجاعه لتغيير الاشياء التى استطيع تغييرها...والحكمة لمعفة الفرق بينهما). :),The first thing I read the book de ... I Hatkelm any means in 635 pages ..oulih all this addictive and I said I pep. .... no problem Bs need fun Btaa Wadena Bnejreb ..... Bs hard every character deserves his village in it. He laughed with him at the beginning and Aatt Ui with him in the text and near the end. .... realistic style and beautiful and easy Ikhalik know A. Ed size of the problem and experienced and only feel in every word to the point and laugh Taat relinquish with him and keep Mabsout les you know as if you. .... one of the best messages Elly village. I wish I read very much needs Tdechlni in de case like that his uniform. (God grant me the serenity of the things that I can not accept not Ngaerha..walhjall to change the things I can change ... and the wisdom to Mafh the difference between them). :)
2905773339,FALSE,finalized,3,12/23/2020 6:38:31,helpful,1,31074,"رواية شيقة تجذبك بأحداثها المثيرة التي يخوضها بطلها طه ,الذي يكتشف سر يغبر له مسار حياته. استمتعت بها","Interesting novel attracts you exciting Bohaddatha faced by the hero Taha, who discovers the secret of his Agbr course of his life. I enjoyed"
2905773340,FALSE,finalized,3,12/23/2020 6:38:31,helpful,0.6598,28894,الاسلوب. -----. البداية جذابة.. تشدك و تتوقع شئ كويس. الكاتب مجتهد جدا و باين اهتمامه باقل التفاصيل. اسلوبه الوصفى رائع .. يمكن ده اجمل شئ فى الراوية .. انك لاتمل الوصف لانه ايقاعه سريع .. مش متكلف .. فكاهى فى بعض الاحيان ..جمله قصيره ماتملش منها بسرعة بس للاسف بعض العبارات متكررة فى مواضع مختلفة بلا هدف و لا اضافة. الحبكة الدرامية كويسة بس لا تتعدى الاطار المتهارف عليه فى افلامنا العربى الجميلة اللى بسهولة ممكن تتوقع احداثة. المحتوى. -----. الفكرة مش جديدة .. طرحها مقبول فى حدود اطار الفيلم العربى الكلاسيكى الابن اللى بيكتشف ابوه بعد وفاته بصورة جديدة و فكرة النبى المصلح المهترءة بس مقبولة الطرح فى اطارها الضيق و بس ... خط سارة و دورها فى الراوية ناقص بصورة كبيرة جداااا .. رغم محاولة الكاتب بإضفاء العقل و الانفتاح و الحرية و المصوغات الضخمة دى على دورها فى الرواية الاانه فى النهاية سطحية جدا و مفاصل حياته اللى عندها بتتغير مش قوية ..,"Style. -----. Initially attractive .. and draws you expect something Kues. The writer is very diligent and less interest in Pine details. His style Descriptive wonderful .. can be the most beautiful thing in de .. you are the narrator of oatmeal the description is fast .. Mesh rhythm stogie .. humor sometimes ..jmlh short Matmelc them quickly Bs unfortunately some repeated phrases in different aimless positions and do not add. Plot Cuesh does not exceed Bs Almnharv frame it in our movies Arab beautiful Elly easily possible expects to produce. Content. -----. Mesh idea put forward new .. acceptable within the limits of the framework of the Arab film classic Elly son Bakchw his father after his death in a new way and the idea of ​​the Prophet accepted reformer worn offering in the Bs narrow framework and ... Sarah Bs line and its role in the narrator minus significantly Jaddaaaa .. Despite the author's attempt by giving the mind and openness, freedom and jewelery de huge on its role in the novel Alnh in the end, very superficial and the joints of his life then Elly Ptngar strong mesh .."
2905773341,FALSE,finalized,3,12/23/2020 6:38:33,helpful,1,27364,قد أكون مبالغ ان قلت انها من اجمل ما قرأت. القصة جميلة جداً و بها دراما قوية و اجمل ما فيها انها مستوحاة من قصة حقيقية. ابطال القصة ريما و ندي و احمد و لكن تظل شخصية ندي في الأكثر تأثيرا من وجهة نظري. هناك العديد من المشاهد التي استوقفتني في القصة من اول اللقاء الاول بين ندي و احمد و كيف تعاملت مع اندهاش احمد من كونها يهودية و تضمد جرحه ..... مشهد ندي و انابيلا في المسجد الكبير في فرنسا و الحديث عن تسوية الصفوف في الصلاة. أسلام جاكوب و الصراع النفسي. عودة ندي من تونس للقاء والدتها و قد تناست في لحظة قسوة والدتها. ختام الرواية و مشهد تكرار البداية بوقوف احمد و حسان امام ندي ...... الشخصية الوحيدة التي كنت أودّ التعمق فيها اكثر كانت سالم والد ندي. القصة جميلة و اُسلوب الكاتبة شيق بعيد عن الملل و لذلك انوي في اقتناء غربة الياسمين قريبا,"It may be exaggerated to say it's the most beautiful thing I read. The story is very beautiful and the powerful drama and the most beautiful thing about it is inspired by a true story. Champions story Reema Ahmed Nada, but still dewy figure in the most influential from my point of view. There are many scenes that struck me in the story of the first meeting between the first and clammy Ahmed and how dealt with amazement Ahmed from being Jewish and heal the wound ..... scene soprano and Annabella at the Grand Mosque in France and talk about the settlement of rows in prayer. Jacob and psychological Aslam conflict. Return clammy from Tunisia to meet with her mother and had forgotten at the moment of the cruelty of her mother. The end of the novel scene and start repeating park and Ahmed Hassan in front of Wendy ...... personal only one that I would like more depth where Salem was the father of Wendy. The story beautiful and interesting style writer is far from boredom and so I intend to acquire weird Jasmine soon"
2905773342,FALSE,finalized,3,12/23/2020 6:38:33,helpful,1,59981,الكتاب سيرة ذاتية للكاتب يروي فيها قصة غربته عن موطنه 30 عاما.. اعجبني وصفه لمشاعر المغترب والعائد ووصفه للغربة وكذلك المشاعر المختلطة لنكبة 67 والتي غيرت كل شيء إلى اليوم.. الكتاب طبع في اغسطس 2000 وما درى بالذي حصل بعدها إلى اليوم!... عدا ما ذكرت فبقية الكتاب مملة بعض الشيء اضافة الى ما قال انه شعر لم أرى فيه أي علاقة بالشعر مع اني قد قرأت شعرا حرا لكن هذا لا يشبهه ايضا، شبهته بالشعر المترجم الذي يراد منه ايصال معنى الابيات التي كتبت بلغة اخرى فقط لكن الصياغة في اللغة الاصلية تختلف قطعا,"The book biography of the writer tells the story of Alienation from his home of 30 years .. I liked describing the feelings of the expatriate and return, describing the weird as well as the mixed feelings of the plight of 67 and that changed everything today .. The book is printed in August 2000 and Drey that which happened then to today! ... except as mentioned Vbakah book a bit boring in addition to what he said he felt it did not see any relationship with poetry, although I have read poetry free, but this is not like him, too, Hbhth hair translator which is intended to deliver the meaning of the verses that I wrote another language only, but the wording in the language The original pieces are different"
2905773343,FALSE,finalized,3,12/23/2020 6:38:33,helpful,1,38371,"صباح اليوم سألت نفسي لما نُجبر أنفسنا على تذكر أحداث ربما لم يعشها من هم جيلي ولم يعاصر أحداثها , هذا اليوم لن أعيرهُ اهتماماَ ما الداعي من إعادة إحصاء عدد أناس قضوا ما الداعي لنستذكر أياماً من العذابات ضربت بألاف في هذا اليوم .. حتى أخذتني رضوة عاشور أتنقل بين ثنايا فصول رواية الطنطورية تلك فوجدتني ما بين الفصول السادس والعشرون حتى الثلاثون لأعيش تفاصيل مجزرة صبرا وشاتيلا في زمن لم أكن فيه ولم أعشه حتى لمست كل حواسي ، اشعرتني الكاتبة بالفزع من لغم قد ينفجر تحت قدمي ، أو من أتعثر فيسقط وجهي على جثة طفل تصبغ شعره الدم الاحمر، أو أجفل لصراخ ثكلى استشهدوا أبنائها أو خطفوا أو غرقوا أو دُفنوا أحياء أو بقوا تحت الأنقاض إلى الآن .. تخيلتُ لو أنفلتت مني المعاني فلا أٌعد قادرة على استدراكِ الأماكن ، فهذا الذي يسمى ملجأ لا زال كما سموه أم أنه أصبح على ما أحسسته من مجريات الرواية مسلخاً؟ , ماذا لو أنني تُهتُ في الأشخاصِ فلم أعد أُميّز فيما إذا كان ذاك القادم من بعيدٍ إلى ذات المسلخ عربي يتكلم الضاد من أبناءِ جلدتي أم أنهُ أنسلخ عن عروبتهِ وعن إنسانيتهِ قبل العروبة ذاك الذي أتى الملجأ وقتل كل من فيهِ إغتصب النساء أمام أعيُّن أطفالِهن حتى ماتوا ومُتن لم يعد يُفِد التميز بين إن كان القاتل اسرائيلي أم كتائبي فالحق ضاع وضيعوه وبصموا على ضياعه بالإبهام ......ولم يعد .. وما لم يعد يجدي نفعاّ النسيان والتناسي والتجاهل أنت كفلسطيني و كإنسان سجين ، سجين ذكريات وطن سليب شتات مجازر شهداء نصر مقاومة ، تحملها معك أنى كنت وتكون لتكون وستكون في وطنك .. 16/9/2014. الذكرى الثانية والثلاثون على مذبحة صبرا وشاتيلا","This morning I asked myself what we force ourselves to remember the events may not have lived them who are my generation did not Iesr events, this day will not live attention to the proposal from the re-count the number of people who have spent calling for the recall days of suffering struck in thousands on this day .. even took me Radwh Ashour I travel between the folds of the chapters of the novel Tntorah those Fujdtna between chapters VI and twenty until thirty to live the details of the massacre of Sabra and Shatila at the time I did it and did not Oashh even touched all my senses, Chartni writer appalled by a mine may explode under my feet, or Otosr Visagt my face on the body of a child dye his hair red blood, or wince for the screams of bereaved martyred sons, or kidnapped or drowned or buried alive or remained under the rubble until now .. imagine if it escaped me meanings no longer able to rectify places, this is called a refuge is still as his mother that he became what Ohssth the course of the novel slaughterhouse? What if I got lost in the people I no longer discern whether that coming from afar to the same slaughterhouse Arabic speaking daad sons of my own kind over or is it stripped of its Arab identity and his humanity before that Arabism, who came to the shelter and kill all of the raped women in front of the eyes of their children until they died the board no longer are coming distinction between whether an Israeli murderer or Falangist the right is lost and Daaoh and thumbprinted to lose it ...... no longer thumb .. and no longer forgotten and useless Altanase and ignore you as a human being and as a Palestinian prisoner, a prisoner of memories of the homeland of the massacres of the martyrs of sleeping diaspora Nasr resistance, you carry with you wherever you are to be and will be at home .. 09/16/2014. Thirty-second anniversary of the Sabra and Shatila massacre"
2905773344,FALSE,finalized,3,12/23/2020 6:38:33,helpful,0.6735,62454,اعتبر هذه القصة اجمل ماكتب علاء الاسواني،من حيث تسلسل الاحداث ببراعة و بأسلوب جميل وشيق الي طريقة الربط بين زمنين مختلفين في بدأالقصه.ولكن يعيب عليه كالعاده الوصف الجنسي المقزز الموجود في كل قصصه.,"This story was considered the most beautiful Maketb Alaa Aswani, in terms of the sequence of events and brilliantly beautiful and interesting way to approach the link between different times in Bdoalgosh.olkn wrong with the usual sexual description nauseating located in each of his stories."
2905773345,FALSE,finalized,3,12/23/2020 6:39:25,helpful,1,24281,رواية رائعة لقد خدعت كلياً بكونها مخطوطة قديمة حصلت من زمن، الاحداث التي ذكرت على درجة عالية من الاقناع(لا اعرف اذ كانت صحيحة او لا) ما اظن انني استمتعت بعمل عربي كهذا من قبل ، النهاية لم تكن موفقة جداً تركت بداخلي العديد من التسائلات .من الكتب التي انصح بقرائتها,"Wonderful novel I've fooled completely by being the manuscript old got the time, the events reported on the high degree of persuasion (I do not know because it was true or not) what I think I enjoyed Arab action like this before, the end were not very successful left in me many questions. books Recommend to read it"
