_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review
2904680699,false,finalized,3,12/24/2020 16:33:22,helpful,0.6562,,122209,“هدوء”. المنظر الداخلي. اسعار  واي فاي .. المطعم ..
2904680700,false,finalized,3,12/24/2020 16:33:45,helpful,0.6562,,208180,"“وسط”. الموقع جيد. الانترنت سيء جدا"""
2904680701,false,finalized,3,12/24/2020 16:33:45,helpful,0.6562,,208689,“غير سياحي”. . بعده عن المواقع السياحيه فلا يصلح لمن يبحث عن الترفيه كونه يقع في دبي القديمه بالقرب من شارع الرقه في منطقة المرقبات
2904680702,false,finalized,3,12/24/2020 16:33:45,not_helpful,0.3438,,216484,“رحله راقيه”. تعامل راقي. لا شي
2904680703,false,finalized,3,12/24/2020 16:33:45,helpful,0.6562,,197779,ممتاز. الغرفة الخدمات. الحمامات مافيها تصريف
2904680704,false,finalized,3,12/24/2020 16:34:14,helpful,0.6562,,181540,“ممتاز رغم بعض الاشكالات”. راحة السرير اللوبي خدمة الغرفسهولة التشيك ان والتشيك اوت. 
2904680705,false,finalized,3,12/24/2020 16:34:14,helpful,1.0,,67168,“دون المستوى المتوقع”. لا شيء. المرافق قديمة وبعضها بالية و خصوصا الحمام ، أغطية السرير لم تكن نظيفة عليها بقع!، ازعاج من داخل الفندق و من الخارج.القيمة مبالغ فيها مقابل المكان و الخدمات المقدمة..❗️طلبت ان يكون الدفع كاش، و قمت بدفع  كامل المبلغ كاش في الفندق فور وصولي و مع ذلك تم حجز و سحب المبلغ من بطاقة الفيزا ولم يتم اعادة المبلغ الى بطاقة الفيزا إلى الان رغم مضي شهر من تاريخ الحجز و الإقامة في الفندق .. .  سياسة الدفع و حجز المبلغ هذه مزعجة جداً لم اختبرها في اي من الفنادق العالمية التي تم حجزها عن طريق booking .
2904680706,false,finalized,3,12/24/2020 16:34:14,helpful,0.6562,,18810,“أسوء فندق”. . سىء جدا طاقم عمل أقل مايقال عنهم سيئين وتعامله عدواني . لا انصح به بتاتا
2904680707,false,finalized,3,12/24/2020 16:34:14,helpful,0.6562,,32898,“كانت اقامة ممتعة ومريحة نفسيا”. فندق هاديء نظيف وفيه خدمات ومسبح جميل. خدمة الانترنت ضعيفة
2904680708,false,finalized,3,12/24/2020 16:34:48,helpful,0.6562,,90254,مقبول. موقع الفندق ممتاز. الوعود كاذبة + جلسنا بدون ماء لمدة خمس ساعات +
2904680709,false,finalized,3,12/24/2020 16:34:48,helpful,1.0,,96491,“مكان رائع للراحه والنوم :)”. كل شي جيد من الاستقبال والنظافه واجراءات الدخول والخروج. سباكة دورات المياه سيئة ، التصريف في المغاسل سيء
2904680710,false,finalized,3,12/24/2020 16:34:48,helpful,1.0,,193233,“مقبول”. الفندق جيد إلى حد ما أعجبتني الإطلالة على الحديقة، القنوات المختارة في التلفزيون، مواقف السيارات، وكذلك سرعة إنهاء تسجيل الخروج. التكيف كان ضعيف وقد طلبت المساعدة وأتى مهندس وقام بتنظيف الفلتر ولكن لم يغير ساكن، الاستقبال لم أجد حتى ابتسامة على وجه موظف الاستقبال، غطاء السرير يوجد به بق وقد تعرضت للقرص أكثر من مره، الازعاج في الخارج من العامة ومن موظفي التننظيف
2904680711,false,finalized,3,12/24/2020 16:34:48,helpful,0.6562,,52731,جيد. . اثاث الغرفه ليس بالمستوى
2904680712,false,finalized,3,12/25/2020 10:25:31,helpful,1.0,,19572,مقبول. يتم تغيير مراتب الاسره وتنظيف الحمام يوميابوفيه الافطار جيد. الموكيت من فتره لم يتغير لدرجه ان فيه رائحهعدم التجاوب من قبل مسؤل الغرفبعض الغرف تصدر منها ازعاجات دون مراقبه من الموظفين او تجاوب مع الشكوى
2904680713,false,finalized,3,12/25/2020 10:25:31,helpful,1.0,,36611,“اتمنئ تبديل الاثاث واصلاح التكييف وألغاء فكره السريرين المزدوجه”. الموقع وجبه الافطار طريقه الاستقبال مواقف السيارات يتواجد بها حراسه الكوفي. بالنسبه للأسره كان الطلب سرير مزدوج لاكن عند السكن كانت المفاجئه عكسيه وكانت ((سريرين ملتصقين ببعظهم )) وهذا غير مريح ابداً ٠٠ وبالنسبه للتكيف يصدر منه اصوات مزعجه !! واما بالنسبه الفرش قديم ٠٠
2904680714,false,finalized,3,12/25/2020 10:25:31,helpful,0.6562,,103026,“السعودية الشرقية”. النظافة  الاستقبال الموقع. 
2904680715,false,finalized,3,12/25/2020 10:25:31,helpful,0.6562,,74737,جيد. النظافه - الموقع - سرعة اجراء الدخول والخروج. عدم وجود حامل للحقائبمساحة الغرفهعدم وجود مناديل داخل الغرف وسلبرلا يوجد عازل
2904680716,false,finalized,3,12/25/2020 10:26:04,not_helpful,0.3438,,199818,“very nice”. In a nutshellESSHAM  HOTEL. NOTHING
2904680717,false,finalized,3,12/25/2020 10:26:04,helpful,0.6562,,16295,مقبول. . الفندق قديم و يحتاج إلى صيانة شاملة الأسرة ليست بحالة جيدة
2904680718,false,finalized,3,12/25/2020 10:26:04,somewhat_helpful,0.6771,,217665,“انتبه لعملية السحب من الكارت الائتماني قد تتم لاكثر من مره دون علمك”. لاشئ. تم سحب مبلغ الاقامة في الفندق من كرت الماستر كارد اربع مرات بدون وجه حق لان الموظفين في الاستقبال غير محترفين ، وبعد الشكوى الى البنك تم استرجاع المبالغ المسحوبه بدون وجه حق لا اعتقد اني سوف استخدم هذا الفندق مره اخرى.
2904680719,false,finalized,3,12/25/2020 10:26:04,helpful,0.6667,,201866,“فندق سيئ جدا”. التعامل الجميل من موظف المطعم الحجوزات محمد العمودي يستحق الشكر. 1-نظافة سيئه 2-عدم وجود الحجز وتأخيردخولي وتغير مستوى الحجز إلى غرفة بدل جناح وقبل المغرب تم توفير الجناح مما تسبب في إرهاق وتعب بسبب التنقل بين الغرف3-الغرفه والسويت لم تكن مجهزه بأقل التجهيزات لا يوجد مناشف ومكينة القهوة بدون كبسولات ولا يوجد اكياس شاهي 4-تم الاتصال على الروم سيرفس ولم يتم توفير المناشف ولا الكبسولات ولا أكياس الشاهي 5-خدمة السيارات سيئه ويفضل إلغاؤها 6-اتصلت أثناء الخروج لنقل العفش واحظار السيارة ولكن للأسف تأخر حظورهم وقمت بنفسي بنقل العفش واستلام السيارة من الشارع 7-فندق سيئ وإدارته سيئه جدا ولا يستحق تكرار التجربه والنظافه سيئه جدا
2904680720,false,finalized,3,12/25/2020 10:26:31,helpful,0.6562,,190391,“فندق ممتاز جداً”. قربه من الحرم النظافة الاهتمام كل شي ممتاز انصح فيه كثيراًالخدمات اثاث الغرف. لا شيئ
2904680721,false,finalized,3,12/25/2020 10:26:31,helpful,0.6562,,180368,جيد. . المواقف ضيقة ... ومكان الافطار كان ضيق وغير متنوع
2904680722,false,finalized,3,12/25/2020 10:26:31,helpful,0.6562,,177813,“بالإجمال حلو”. الموقع راائع وشكل الغرفه والفندق بشكل عام حلو الصراحه والاطلاله فعلاً توسع الصدر كانت جزئيه على الحرم.. مافيه عزل لباب الغرفه كان ازعاج السيب كللله عندي، بس لمن اشتكي يسيطرون ع الوضع. بس صحوني البزران والماره من النوم اكثر من مره بأصواتهم.
2904680723,false,finalized,3,12/25/2020 10:26:31,not_helpful,0.3438,,87535,“ممتاز جدا مقابل السعر”. كل شي تمام. يبعد عن اقرب محطة مترو ممكن كيلو محطة الكرامة
2904680724,false,finalized,3,12/25/2020 10:26:59,helpful,0.6562,,44638,“فندق رائع بشكل عام كانت رحلة جميلة.. اشكر الجميع في الفندق”. اعجبني التصميم والنظافه والطاقم كان رائع ومتعاون جدا. قذ يكون بعد المكان عن اغلب المجمعات والممناطق الترفيهية والسياحية.. بعيد نوعاً ما ولكن لايمكن ذكره كعيب ولكن كتعليق
2904680725,false,finalized,3,12/25/2020 10:26:59,somewhat_helpful,0.6771,,112620,“الكهرباء”. . الكهرباء دائمة الإنقطاع في ايام عيد الأضحى المبارك
2904680726,false,finalized,3,12/25/2020 10:26:59,not_helpful,0.3438,,204580,جيد. طاقم العمل ممتاز خاصة الاستاذ محمود ابراهيم في الاستقبال. 
2904680727,false,finalized,3,12/25/2020 10:26:59,somewhat_helpful,0.6771,,163605,مرضي. هدوء المكان الغرف وسيعه. المطعم اكثر من سئ
2904680728,false,finalized,3,12/25/2020 10:27:20,not_helpful,0.3438,,160359,“محمد السلمي”. فندق حلو ونظيف والاثاث جميل. الغرفه كان فيها جني بسم الله الرحمن الرحيم
2904680729,false,finalized,3,12/25/2020 10:27:20,not_helpful,0.3438,,38525,“امواج روتانا ..اﻻفضل بدون منافس”. جميع ماشاهدة في امواج روتانا اعجبني جدا ..انه فندق مميز جدا ... ﻻشي
2904680730,false,finalized,3,12/25/2020 10:27:20,not_helpful,0.3438,,174589,مقبول. فندى سيئ. 
2904680731,false,finalized,3,12/25/2020 10:27:20,not_helpful,0.3438,,51111,“رائع”. كل شيء. لا شيء
2904680732,false,finalized,3,12/25/2020 10:27:45,somewhat_helpful,0.6771,,180994,“الانترنت”. الهدوء. الانترنت سئ جدا جدا جدا
2904680733,false,finalized,3,12/25/2020 10:27:45,not_helpful,0.3438,,55642,مخيب للأمل. فندق جيد وموقعه روعه قريب من الأمارات مول. 
2904680734,false,finalized,3,12/25/2020 10:27:45,helpful,0.6562,,90803,استثنائي. كل شي فعلا فندق ممتاز من ناحية الهدؤ وتعامل الموظفين. الحمام وتسرب المياه على الارض 
2904680735,false,finalized,3,12/25/2020 10:27:45,not_helpful,0.3438,,203655,استثنائي. مممتاز كل شي. لا شي
2904680736,false,finalized,3,12/25/2020 10:28:21,somewhat_helpful,0.6771,,74480,“ممتاز”. الموقع والنظافة. لاشي
2904680737,false,finalized,3,12/25/2020 10:28:21,helpful,0.6562,,191762,"مخيب للأمل. بوفيه الإفطار جيد ومتنوع الا ان رائحه الأكل وخاصه قلي البيض تمسك بالملابس ولا بد من تغيير ملابسك بعد اللإفطار. رائحة الفندق كلها رائحه اكل وسجائر طاقم العمل سيء جدا  التعامل مع الزبائن جافه ,حوض السباحه غير نضيف"
2904680738,false,finalized,3,12/25/2020 10:28:21,helpful,0.6667,,211945,“اقامه جيده مع التحفظ على نظافه الغرفه”. الافطار جيد لكن لايوجد تنويع. نظافة الغرفه سيئه نظافة الحمامات اسوأ لايوجد سبا نظافة السرير والمفارش سيئه النظافه بشكل عام لم تكون مرضيه
2904680739,false,finalized,3,12/25/2020 10:28:21,somewhat_helpful,0.6771,,91607,“نظافه وهدوء”. المكان نظيف وهادئ. لا شئ
2904680740,false,finalized,3,12/25/2020 10:28:47,helpful,0.6562,,100347,“جودة الخدمات والمصداقية”. جميع الخدمات متقنة وهناك مصداقية واضحة فيما هو معلن عن مكونات الفندق.أيضا هناك متابعة جيدة للتحقق من رضى العميل والتعرف احتياجاته ومشكلاته من خلال الإتصال المباشر بالعميل بواسطة فريق مؤهل. عدم وجود المرونة في بداية دخول الضيف للفندق قبل الرابعة عصرا وتركه ينتظر لساعات حتى ذلك الموعد ولا توجد استثناءات لذلك..
2904680741,false,finalized,3,12/25/2020 10:28:47,not_helpful,0.6771,,157875,جيد جداً. نعم. 
2904680742,false,finalized,3,12/25/2020 10:28:47,helpful,0.6562,,67630,“انصحكم به”. الترتيب الأقامة النظافة الراحة وعدم الازعاج الطاقم البوفيه المفتوح جدا متنوع ورائع. No thing
2904680743,false,finalized,3,12/25/2020 10:28:47,helpful,0.6562,,159341,ممتاز. أعجبني الموقع قريب من شارع سلطانه وأيضا التصميم .. لم يعجبني الواي فاي وأيضا افياش الكهرباء .
2904680744,false,finalized,3,12/25/2020 10:29:13,not_helpful,0.6771,,45024,ضعيف جداً. ولاشي. شاليه رقم 41 في ماصوره مكسوره لصرف صحي ورايحه كريهه
2904680745,false,finalized,3,12/25/2020 10:29:13,not_helpful,0.3438,,127435,“فندق رائع”. موقع مميز. لا شي
2904680746,false,finalized,3,12/25/2020 10:29:13,somewhat_helpful,0.6771,,44737,استثنائي. الحدائق امام البحر جميلة. المسبح النسائي لا يوجد له مظلة كالمظلة التي في مسبح الرجال و الشاطئ جميل و نظيف و لكن يحتاج رمال
2904680747,false,finalized,3,12/25/2020 10:29:13,not_helpful,0.3438,,202799,ممتاز. الموقع. صوت إغلاق الابواب
2904680748,false,finalized,3,12/25/2020 10:29:52,helpful,0.6562,,220839,“كانت رحلة عمرة وإقامة سعيدة .”. موظفو الاستقبال قمة الأخلاق واللطافة .توفر الباصات المكوكية على مدار ٢٤ ساعةالهدوء التام في الفندق .. عدم وصول الواي فاي للغرفة .
2904680749,false,finalized,3,12/25/2020 10:29:52,somewhat_helpful,0.6771,,66537,“موقع مميز قريب من الخدمات”. طاقم العمل متعاون. وقريب من الخدمات. أتمنى تجديد الغرف بالكامل
2904680750,false,finalized,3,12/25/2020 10:29:52,helpful,1.0,,170015,“المكيف حار”. الطعام جيد. مكوى الملابس والكوايه كلها عدماسعار الطعام مرتفع جدا رسوم الخدمه مرتفعه المكيف من تطلع الشمس يقلب حار المكيف لا يصلح ضغط الماء في دورات المياه ضعيف جدالا يوجد فيش كهرب عند السرير المواقف طول الوقة ممتلأه بسبب خصوصا وقت الاجازه والويك اند فل
2904680751,false,finalized,3,12/25/2020 10:29:52,helpful,0.6562,,178374,“اقامه فعلا 5 نجوم”. المكان جميل هاديء  وخدمة أكثر من رائعه. 
2904680752,false,finalized,3,12/25/2020 10:34:49,somewhat_helpful,0.6771,,212502,“جدا رائع”. الموقع النظافة الخدمة الفطور جدا ممتاز والفندق معروف لدي التكاس  وانا وزوجتي رابع مرة اسكن فيه عن طريق الوقع. 
2904680753,false,finalized,3,12/25/2020 10:34:49,helpful,1.0,,116617,“اقامه مريحه للغايه”. الفندق حديث الأنشاء لذلك فمحتويات الغرفه جميعها جديده والعاملون بالفندق ودودون للغايه وخدمتهم علي مدار ال 24 ساعه.. الغرف واسعه للغايه وفي قمه النظافه والراحه ... المكيف ممتاز .. قنوات الرياضه علي شاشه رائعه اكثر من 42 بوصه .. الحصول علي اقامه مريحه قيمه نظير مبلغ مناسب جدا ... الموقع قريب جدا من مطعم البيك بشارع  حراء .. وصلت بسهوله للفندق بالبحث عن مستوصف (صفا البوادي) بشارع المكرونه مع حراءان شاء الله بنزل فيه مره اخري شكرا. لا شي
2904680754,false,finalized,3,12/25/2020 10:34:49,helpful,0.6562,,195299,“ممتاز”. كل مافى الفندق اعجبنى وتعامل الاستقبال ممتاز الموظف عمرو مرة خلوق. لا شئ
2904680755,false,finalized,3,12/25/2020 10:34:49,not_helpful,0.3438,,77644,استثنائي. أوجه شكر واحترام وتقدير آلى موظفه الاستقبال الوحيدة العربية التي كانت في الاستقبال والمغادرة على حسن خدماتها وتعاونها. 
2904680756,false,finalized,3,12/25/2020 13:18:03,helpful,1.0,,41044,“فندق هادي الى حدماف وفاخر ونظيف”. حسن التعمل والخدمه الجيده والهدوء. عدم وجود واي فاي في الغرف وبعد الفندف عن الاسواق ووجود شارع مكتض بالسيارات بينه والحرم
2904680757,false,finalized,3,12/25/2020 13:18:03,helpful,1.0,,26254,“مميز جدا”. المكان مميز جدا من أميز الفنادق في مدينة الرياض كمكان وخدمات محيطة ريق وهادي ..الفطور كان مميز ومتنوع ومكان الفطور وإطلالته جميلة ... 
2904680758,false,finalized,3,12/25/2020 13:18:03,helpful,0.6632,,18104,“اقامة ممتعة ورائعة”. الهدوء والراحة والتنظيم. 
2904680759,false,finalized,3,12/25/2020 13:18:03,somewhat_helpful,0.3368,,177274,“رحلتي للعمره”. كل شي. التسرع بخصم المبلغ دون ابلاغي رغم اني اكدت عليهم عن طريق الموقع بعدم الخصم
2904680760,false,finalized,3,12/25/2020 13:18:35,helpful,1.0,,200065,“شقق فندقية رائعة”. قرب الفندق من مول الامارات - نظافة المكان وبشاشة الموظفين وسهولة ومرونة في التعامل..- الاضاءات والنظافة الدائمة - وجبات الفطور والمكان جداً جميل... 
2904680761,false,finalized,3,12/25/2020 13:18:35,helpful,0.6632,,116090,“ممتاز”. القرب من الحرم ،،النظافة ،،،الخدمة. استلام الغرفة الساعة 5 عصرا
2904680762,false,finalized,3,12/25/2020 13:18:35,helpful,0.6632,,87536,“ممتاز الموقع والخدمه والباركنات جميل الموظفين متعاونين”. . ﻻ شي
2904680763,false,finalized,3,12/25/2020 13:18:35,helpful,1.0,,135282,جيد. ١) الاستقبال٢) مواقف السيارات٣) حجم الغرفة معقولة٤) نظافة الغرفة٥) وجود مصلى كبير للرجال والنساء. ١) عدم وجود مصحف داخل الغرفة٢) المطعم لم يكن بالمستوى المتوقع ( الأصناف )٣) عدم وجود نت ( لا سلكي ) داخل الغرف ، مع العلم أنه عند الحجز يوجد لديهم واي فاي للغرف ٤) خدمات المني بار لم تكن موجودة داخل الغرفة
2904680764,false,finalized,3,12/25/2020 16:46:40,somewhat_helpful,0.6667,,152334,“موقع فاشل لم يكن كما مستوى موقع بوكينك”. . بوفيه الإفطار والشيف الهندي حاول الإتصال على غرفتي وعذره يريد الصعود لغرفة كي يودعني قبل سفري وقح
2904680765,false,finalized,3,12/25/2020 16:46:40,helpful,0.6667,,183102,مرضي. Very fast service. Old furniture..no grocery nearby لايوجد شفاط في الحمام
2904680766,false,finalized,3,12/25/2020 16:46:40,helpful,0.6667,,212863,رائع. الواي فاي. صغر حجم الغرف ومدخل المواقف ضيق
2904680767,false,finalized,3,12/25/2020 16:46:40,somewhat_helpful,0.6667,,47188,ممتاز. القرب من الحرم،النظافة ،الأثاث. أسعار المغسلة
2904680768,false,finalized,3,12/25/2020 16:47:42,helpful,1.0,,40768,“نصيحه بعيد ومزدحم وغير نظيف والمواقف ب١٢٠ريال لليوم”. اللي اعجبني انو خسرت فلوسي ع الفاضي فندق سيئ. المواقف ب١٢٠ريال لليوم والاستقبال والحجز والنظافه انسى احد يعطيك وجه سيئ التعامل وتفشلت من الضيوف اللي معي الكنترول ملخبط عندهم والفطور بالقوه حصلت مكان الصراحه مايستاهل اللي يبي فندق قريب داخل ساحة الحرم صفوة دار الايمان + حياة رجنسي +دار التوحيد+
2904680769,false,finalized,3,12/25/2020 16:47:42,helpful,0.6667,,31849,“فندق جميل ببوابة سيئة”. البهو والخدمات فيه شيء مفخرة. غلاءأسعار المطعم والثلاجات داخل الغرف مبالغ فيه صراحةً
2904680770,false,finalized,3,12/25/2020 16:47:42,somewhat_helpful,0.6667,,95863,“خوش فندق”. كل شي بالفندق حلو وزين للعوائل. لا يوجد حمام سباحه ولا سبا
2904680771,false,finalized,3,12/25/2020 16:47:42,somewhat_helpful,0.6667,,213131,“يستحق 7.5”. ان الموقع ممتاز في وسط السوق وجميع الخدمات بقربك. لا يوجد
2904680772,false,finalized,3,12/25/2020 16:49:11,somewhat_helpful,0.6667,,77507,جيد جداً. قريب جدا من محطة المترو و الخدمات العامه. الاكل مقبول و السرير غير مريح
2904680773,false,finalized,3,12/25/2020 16:49:11,somewhat_helpful,0.6667,,180015,“تقيم اسوى فندق في دبي شفته”. لايوجد شي ممتاز. التكيف سياء الخدمه تعبانه جدا لا انصح احد يروح له
2904680774,false,finalized,3,12/25/2020 16:49:11,helpful,0.6667,,110109,“مكان محترم .. و استقبال جداً رائع اخص بالذكر اليوسفين .. يوسف و يوسف القرشي”. قريب جداً من الحرم .. نظافه .. البرج يوجد فيه محال تجاريه و مطاعم تعمل ع مدار الساعه. خدمة الواي فاي .. ضعيفه نسبياً
2904680775,false,finalized,3,12/25/2020 16:49:11,not_helpful,0.6667,,141449,استثنائي. كل شي. ولا شي
2904680776,false,finalized,3,12/25/2020 16:50:52,not_helpful,0.6667,,75844,“راااحة”. طبيعة الفندق. 
2904680777,false,finalized,3,12/25/2020 16:50:52,helpful,0.6667,,89343,“جيد”. النظافة. يوجد بطئ في استلام و تسليم السيارة بالاضافة الى وقت الدخول لاستلام الغرفة بسبب التنسيقموقع الفندق غير جيد
2904680778,false,finalized,3,12/25/2020 16:50:52,helpful,0.6667,,204166,استثنائي. الهدوء في الفندق. 
2904680779,false,finalized,3,12/25/2020 16:50:52,helpful,0.6667,,29560,ممتاز. ممتاز. تاخر الخدمات مثل اللاندري وايصال الامتعه للغرفه
2904680780,false,finalized,3,12/25/2020 16:52:16,helpful,0.6667,,47550,“اقامة سيئة”. المكان غالي جدا دون الاستفادة من حوض السباحة وهو سبب الحجز في هذا الفندق. حوض السباحة لم يتم استخدامه نهائيا بسبب برودة الماء بالرغم من وجود تدفئة في الحوض ولكن لاتعمل وتم طلب الفنيين المختصين بالحوض عدة مرات ويعلمونني بان الماء سيدفى ولكن دون جدوى
2904680781,false,finalized,3,12/25/2020 16:52:16,helpful,0.6667,,145776,“للاقامه مرة اخري”. الغرفه بشكل عام نظيفه ومرتبه. الغرف غير عازله للصوت ..كان هناك ازعاج...ويجب ان يخصص مكان لاقامة الاسر
2904680782,false,finalized,3,12/25/2020 16:52:16,helpful,0.6667,,91328,ضعيف. الفندق آمن بعد الله. المبالغة بسعر الفندق مقارنة بالنظافة والخدمة
2904680783,false,finalized,3,12/25/2020 16:52:16,helpful,1.0,,160476,“افكر في الزياره مره اخرى”. فندق رائع استقبال رائع خدمه ممتازه قريب من جميع الخدمات سوبرماركت بقالات مطاعم مغاسل ملابس مواصلات قريب من المطار 5 دقائق الى المطار المترو قريب سارع الرقه. لاشي
2904680784,false,finalized,3,12/25/2020 16:53:58,helpful,0.6667,,32671,مرضي. الخدمه فقيره جدا هل يعقل زجاجه مياه ضغيره طوال الاقامه والسرفيس داخل الغرف فقير كل اهذا لايكلف الفندق اكثر من 10 درهم. 
2904680785,false,finalized,3,12/25/2020 16:53:58,somewhat_helpful,0.6667,,27244,“الفخامة”. الطراز المعماري. كل شيء فيه جيد
2904680786,false,finalized,3,12/25/2020 16:53:58,helpful,0.6667,,197089,جيد جداً. موقع الفندق ممتاز. حجم الغرف صغير
2904680787,false,finalized,3,12/25/2020 16:53:58,somewhat_helpful,0.6667,,113167,“اقامه مميزه في انتركونتتال دار الإيمان بطيبه الطيبه على صاحبها أفضل الصلاه والسلام”. اعجبني حسن ولباقة طاقم الاستقبال وخدمات الفندق وقربه من مدخل النساء بالنسبه للحرم المدني فشكراً لمن ساهم في اقامه ممميزه لنا في دار الإيمان  ولنا عوده باْذن الله. لو تكون وجبه الافطار مع الحجز يكون اجمل
2904680788,false,finalized,3,12/25/2020 16:55:31,somewhat_helpful,0.6667,,175710,مرضي. المكان الاقامه. تعامل الاستقبال منذ اول مكالمه
2904680789,false,finalized,3,12/25/2020 16:55:31,not_helpful,0.6667,,161094,جيد. النظافة. لا يوجد
2904680790,false,finalized,3,12/25/2020 16:55:31,somewhat_helpful,0.6667,,150562,“راحة”. الخدمة والنظافة وموقعه على شارع الشيخ زايد .... بعض منهم في مكتب حجوزات الفندق أجد صعوبة في التعامل معهم
2904680791,false,finalized,3,12/25/2020 16:55:31,somewhat_helpful,0.6667,,32243,ضعيف. لايوجد. الرائحة والديكورات والاثاث قديم
2904680792,false,finalized,3,12/25/2020 16:57:44,somewhat_helpful,0.6667,,8609,“ممتاز”. بشاشة الموظفين وسلالسة المعامله. 
2904680793,false,finalized,3,12/25/2020 16:57:44,helpful,1.0,,53427,مرضي. ما يميزه موقعه فقط بالقرب من مول الإمارات وتوافر خدمات حوله. الواي فاي ل٣ أشخاص فقط ، مواقف السيارات ضيقة جداً ، رائحة الممرات غير جيدة ، الكنب متهالك ، بعض أدوات المطبخ متعطلة ، المناشف مستهلكه جداً ، قائمة الإفطار محددة
2904680794,false,finalized,3,12/25/2020 16:57:44,helpful,0.6667,,113712,جيد. عادي جدا لا يوجد تميز. مستوى الأثاث سئفي الإمكان عمل عدد من الغرف باثاث ممتاز وجديد وزياده السعر في هذه الغرفن اجل الحصول على اكبر شريحه من العملاء
2904680795,false,finalized,3,12/25/2020 16:57:44,helpful,0.6667,,188493,“لا يصلح ل ٣اشخاص”. الهدوء - الموقع - الخدمات. الفطور -لايصلح ل ٣غرف الغرفة صغيره
2904680796,false,finalized,3,12/25/2020 16:59:31,helpful,0.6667,,104753,ضعيف. الاكل لكن فيه تاخير في وصوله. فاشل يقع في نص موقع البناء واصوات الشاحنات والبوابة  غير واضحة والطريق اليها غير معبد 
2904680797,false,finalized,3,12/25/2020 16:59:31,somewhat_helpful,0.6667,,197294,جيد. . تأخر خدمة الغرف في الاجابه على الطلبات
2904680798,false,finalized,3,12/25/2020 16:59:31,helpful,0.6667,,24824,مقبول. . ساكن بالف وخمسية ريالا باليوم ومددت زاد علي لايجار ٦٠٠ ريالا
2904680799,false,finalized,3,12/25/2020 16:59:31,helpful,0.6667,,129009,استثنائي. الاستقبال استلام السياره وادخاله بالموقف مجاناًالراحه وطيب ونظافة الاكل. مراوح الشفط في دورات المياه لاتعمل
2904680800,false,finalized,3,12/25/2020 17:01:07,somewhat_helpful,0.6667,,104877,ممتاز. النظافة وكل شي  و مناسب للعوائل. تشوف دبي مول  بس ماتقدر تجيه لان في عمارات جديدة يبنونها وتضطر تروح بتكسي بس باص الفندق زحممه وهو ببلاش
2904680801,false,finalized,3,12/25/2020 17:01:07,somewhat_helpful,0.6667,,154541,“اقامه جميله”. الشاطئ. صيانه الشاليه
2904680802,false,finalized,3,12/25/2020 17:01:07,not_helpful,0.6667,,144893,“إبن بطوطة”. البوفيه. النظافه
2904680803,false,finalized,3,12/25/2020 17:01:07,somewhat_helpful,0.6667,,163251,“جراند لي لي لا اتوقع ان اعود مره اخرى”. تعامل لطيف من العاملين. ماء الشاور حااااااار جدا
2904680804,false,finalized,3,12/25/2020 17:02:22,helpful,0.6667,,190732,“الاحترام من اعضاء الفندق”. اعجبني نظافة الفندق  وكل الطاقم محترمين جدا وجزاهم الله الف خير. لا شي
2904680805,false,finalized,3,12/25/2020 17:02:22,somewhat_helpful,0.6667,,57963,“سعر رائع وخدمة ممتازة”. خدمتهم رااااائعةقائمة الطعام لذييييذةكل شيء جميل. 
2904680806,false,finalized,3,12/25/2020 17:02:22,helpful,1.0,,102605,“مكان يستحق الزيارة”. المكان والخدمة ممتازة الهدوء والاسترخاء قربة من مجموعة أنشطة سياحية ورياضية جميلة. موقع الغرفة كان لا يظهر البحيرة بشكل كافي لكن لاباس
2904680807,false,finalized,3,12/25/2020 17:02:22,somewhat_helpful,0.6667,,13479,“مدينة التسوق”. هذه ليست المره الاولى اغلب اقامتي في هذا الفندق  المميز فيه نظافته بشاشة العاملين واحترامهم للنزيل والاهم قربه من الخدمات والسوق الفطور جدا متواضع. 
2904680808,false,finalized,3,12/25/2020 17:04:07,helpful,1.0,,63992,“مكان ممتاز وهادئ جداً”. قربه من الخدمات وخلف الراشد مباشرةً. بعض الروائح المزعجه من المكيف ودورة المياة
2904680809,false,finalized,3,12/25/2020 17:04:07,somewhat_helpful,1.0,,176940,جيد جداً. . من زان نومه زان يومه السرير كان مكسور واتعبني ???
2904680810,false,finalized,3,12/25/2020 17:04:07,somewhat_helpful,0.6667,,86835,“غير مقبول نهائيا”. لم يعجبني شي فيه. الاستقبال سئ من الموظفين عدم الاهتمام بالساكنينسئ من جميع النواحي
2904680811,false,finalized,3,12/25/2020 17:04:07,somewhat_helpful,0.3333,,70460,جيد. الموقع. أنوار برج الحياه ساطعة باللون الأصفر وهذا تعمي العيون يجب تغيرها الى اللون الأبيض
2904680812,false,finalized,3,12/25/2020 17:05:13,helpful,0.6667,,20152,مخيب للأمل. لاشي. تكييف الغرفة يحتاج للصيانة و واي فاي ضعيف كثير
2904680813,false,finalized,3,12/25/2020 17:05:13,helpful,0.6667,,174580,ضعيف جداً. غالي جدااااا والسعر مقابل الخدمه صفررررر. اعمال البناء جوار الفندق مزعجه للغايه
