_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review,rating,ratings_combined
2905774141,False,finalized,3,12/25/2020 16:56:41,helpful,0.6701,,16272,قرأت كثيرا عن المبدعة أحلام مستغانمي لكن لم اقرأ لها الا هذا العمل نظرا لشهرته الكبيرة، لم تكشف لي سطور الرواية الا براعة الكاتبة في مفرداتها اللغوية وابداع استخدامها لكلمات اللغة العربية بكل جوانبها أحببت وصفها العميق الدقيق للأشياء . لكن لم احب وصفها المتكرر حتى ضجرت منه ل?قفز لما بعده .. تقيمي للقصة نفسها نجمه فقط، ونجمتين لاسلوبها ومفرداتها اللغوية الرائعة ..,3.0,neutral_ratings
2905774142,False,finalized,3,12/25/2020 16:58:34,helpful,1.0,,6764,الرواية شيقة جدا تحس انك مش عايز تسيبها الا لما تخلصها الاسلوب ممتع الاحداث فيها مفاجئات كتير بس النهاية معناها ان يحيى هيكرر معاه اللى حصل مع شريف ؟ انا عرفت انها هتتعمل فيلم يا ريت يبقى على مستوى الروايه وانا شايفة ان احمد مراد يقدر يخرجها لانه خلانى اتخيل كل الاحداث بكل التفاصيل,4.0,pos_rating
2905774143,False,finalized,3,12/25/2020 16:58:34,somewhat_helpful,0.6701,,15091,بداية مثيرة لنهاية مثيرة للشفقة !!!!!!!!!!!!!!!!,5.0,pos_rating
2905774144,False,finalized,3,12/25/2020 16:58:34,helpful,0.6701,,4941,رواية كلمة رائعة قليلة في حقها .. فعلا تستحق جائزة البوكر,5.0,pos_rating
2905774145,False,finalized,3,12/25/2020 16:58:34,helpful,0.6701,,11291,رواية بديعة اخذتنا الى زمن بعيد ، لم تقص علينا التاريخ فقط بل الحياة الاجتماعية فى ذلك العهد القديم ، جعلتنى ابحث عن كتب غيرها لاعرف اكثر عن تلك الحقبة من التاريخ,5.0,pos_rating
2905774146,False,finalized,3,12/25/2020 17:00:22,helpful,1.0,,65478,الكتاب جميل جدا ، يثير اسئله ويجعلك في حيرة من أمرك ثم يجيب بأجوبة تزيد إيمانك ايمانا ويقينا يقينا. مشكلة نواجهها احيانا اننا نسلم بأمور واعتقادات. لكن اذا سألنا عنها غير المسلمين. فإن موقفنا هو السكوت والذهول. لأن بطبيعته الحال أنا أفعل ما أمرني به الله ورسوله. فإذا جاء من يسأل عن فعلي لهذه الأوامر تكون الاجابات ركيكة و هزيلة لا تمت للحقيقة بصله. لعلها تكون وجهه نظر اجتهد بها قائلها. هذا الكتاب زرع فيني الحماس و الفضول للمعرفة. بتدبر الآيات و تأمل. ختاما الكتاب ظريف ولطيف ويوجد منه نسخة صوتية لطيفه ايضا. لا تفوتوه,5.0,pos_rating
2905774147,False,finalized,3,12/25/2020 17:00:22,not_helpful,0.6701,,10568,“ما الخطأ في أن يتعلق الغريق بلوح خشب أو عود أو قشة؟ ما الجرم في أن يصنع لنفسه قنديلاً مزججاً و ملوناً لكي يتحمل عتمة ألوانه؟”,4.0,pos_rating
2905774148,False,finalized,3,12/25/2020 17:00:22,helpful,0.6701,,64861,محمد المنسي قنديل كاتب تصعب الكتابة عنه حقا. كذلك فقد غمرته كلمات قرائه حتى لم يعد لكلمة أخرى فعلٌ فاعلٌ حقا. لكنني ربما أرضي ضميري لقاء ما منحته لي هذه الرواية من سعادة نافذة إلى أعماق روحي أن اقول عنه أنه كاتب. يرفعك إلى عنان السماء دون أن يفصل رباطك مع الأرض. الرواية فاتحة للروح. مضيئة للعقل. محفزة للقلب على استعادة كيانه مهما بدا أنه قد رحل دون عودة. تحية لا تعني إلا خالص المحبة لهذا الرجل العظيم. محمد المنسي قنديل,4.0,pos_rating
2905774149,False,finalized,3,12/25/2020 17:00:22,helpful,1.0,,26149,عجبتنى الرواية بالرغم من إنى فصلت فى بعض أجزاء منها لكنى انسجمت معاها ومع الشخصيات اتفاعلت مع الاحداث بالإضافه لأسلوب المؤلفة الراقى جدا و ده يديها ال 4 نجوم. للناس اللي شافت الكاتبة متعصبه لدينها طيب و إيه يعني كل كتاب من حقه يعبر عن فكر و رأي صاحبه و القارئ من حقه يقبل أو يرفض الفكر ده. أظن إني هاقراها تاني علشان أعرف سبب إنفصالي عن الروايه ف بعض الأجزاء,4.0,pos_rating
2905774150,False,finalized,3,12/25/2020 17:01:49,helpful,1.0,,31521,"القصة رائعة مشوقة جدا تجذبك الاحداث فتتفاعل معها وتشعر انك جزء منها. استمتعت بها جداا تكشف عن مدى الفساد الموجود فى المجتمع بربط الاحداث وبحبكة درامية رائعة ومتميزة. الا ان لغة الحوار والالفاظ البذيئة وبعض الوصف بطريقة فى رأيى خادشة للحياء لم يعجبنى وكثيرا ما كان يخرجنى من حالة الاستمتاع بالاحداث والاندماج فى الرواية. اعلم جيدا ان الحوار قد يحتاج الى جرأة ولكنى اراها ""اوفر شويتين"". فى المجمل مقدرش غير انى احيي الكاتب على الرواية الرائعة وهى اول رواية اقرأها له... وفى طريقى لقراءة فيرتيجو ان شاءالله",4.0,pos_rating
2905774151,False,finalized,3,12/25/2020 17:01:49,helpful,0.6701,,19348,نجمه عشان قرتهآ وغلبت حالي وضيعت وقت. لكن الرواية لم ترقى للمستوى الذي يرضيني,1.0,neg_rating
2905774152,False,finalized,3,12/25/2020 17:01:49,helpful,0.6701,,1601,القصه بدايتها اليمه تحكي عن ضعف امراه وقعت ضحيه لاهلها هذا ما شدني فالبدايه إليها لكنني سرعان ما أحسست بالملل بعد هذا الجزء وشعرت أنها حكايه مألوفه لدى الجميع عن رجل يتزوج من خادمه ..لكن عندما اقتربت من النهاية أحسست بشي من الألم وأن هذا الكتاب يحكي واقع أليم لا يحس به إلا من عاشه حتى أحسست أني سأهب الخمس نجوم فقط للجزء ا?خير من الكتاب وليس للكتاب كاملا..,1.0,neg_rating
2905774153,False,finalized,3,12/25/2020 17:01:49,helpful,0.6701,,30795,سردك جميل وطريقتك مشوقة بس موضوع الرواية نفسه ضعيف..... لو رحت اي سجن هتلاقي الف قصة اقوى من دي..... انت جبت قصة ضعيفة جدا..... بيعجبني فيك انك مظبط الحكومة والناس الكبيرة وبتبين حقيقتهم الي كثير من الشعب مايقدرش يعرفها..... دي رواية طيبيعية... الفيل الازرق مختلفة وفيرتيجو الحبكة والصراع فيها كان اقوى.,3.0,neutral_ratings
2905774154,False,finalized,3,12/29/2020 16:06:45,helpful,1.0,,14782,رواية رائعة بكل معنى الكلمة....عشت فيها كل المشاعر الانسانية حزن وفرح وشوق وانتظار وكره وحب و و و و و. طبعا مو شي غريب عن احلام لان احلام الكتابة تليق بها,5.0,pos_rating
2905774155,False,finalized,3,12/29/2020 16:06:45,somewhat_helpful,0.6667,,58536,بعد كام شهر من قرائتي لباب الخروج أقف مذهولا من تشابه بعض التفاصيل فيها بالاحداث الي بنعيشها حاليا,4.0,pos_rating
2905774156,False,finalized,3,12/29/2020 16:06:45,helpful,1.0,,6651,استفزني الكتاب ماعجبني اسلوب الكاتب و لكن الرواية فيها تشويق خلاتني مش قادرة نتوقف ع قرائتو,2.0,neg_rating
2905774157,False,finalized,3,12/29/2020 16:06:45,somewhat_helpful,0.6667,,14844,أحبُ العبارات التي تتخلل الرواية :) مملة قليلا. لن اقرأ لأحلام مرة اخرى,1.0,neg_rating
2905774158,False,finalized,3,12/29/2020 16:08:53,helpful,0.6667,,17086,كل الذين يكتبون يبدأون من الصفر صعودا إلى الأعلى إلا أحلام في هذه الرواية هرولت إلى الصفر. وانا أقرأها أردد هذه هي النسخة الروائية من كتاب النصائح نسيان كوم. تكرار للافكار ملل ملل. حسيته مدرج لتستعرض فيه مستغانمي مواهبها الللغوية وكلماتها المنمقة. أكثر من اهتمامها بالقصة ذاتها. وأفضل جزء بالكتاب كله الي لفت نظري عن الكارثة التي تعرضت لها الجزائر في التسعينيات وصعود التيارات الإرهابية و اقتتالها مع الدولة في حرب ذهب ضحيتها الأبرياء والفقراء. لم تسترسل فيه وكتبته بشكل مبهم أيضا :(. كرهت هالة وشخصيتها المتناقضة وكرهت احلام لتجميلها الخيانة. بروعة الحب. كتاب مستفز بحبكته ونهايتة السيئة وشخصية طلال التافهة والسطحية لكن ما استفزني شي بقدر الدعاية الي حصل عليها. الأسود يليق بك الكتاب المثالي لإضاعة ساعة ونصف من العمر. كان ممكن ان تستفيد منها في الصفن والتفكير باللاشئ .,1.0,neg_rating
2905774159,False,finalized,3,12/29/2020 16:08:53,helpful,1.0,,28424,اقل ما توصف به هو الرقى ... رقى فى المشاعر ورقى فى وصف الاسلام .. رقى فى المقاومة والجهاد فى سبيل الله .. رقى فى مشاعر الصداقة .. عجبنى فى شخصية ندى قبل دخولها للاسلام احترامها للانسانية بغض النظر عن اختلاف الديانات ..عجبنى فى الرواية احترام قناعة الشخص فى انه يعتنق الديانة التى يقتنع بها وده بيمثل مشكلة فى مجتمعاتنا العربية لاننا بنكون فكرتنا عن الشخص من خلال ديانته بغض النظر عن اى ابعاد اخرى ..,5.0,pos_rating
2905774160,False,finalized,3,12/29/2020 16:08:53,helpful,1.0,,1535,كل شيء يحدث بسبب و لسبب .. و انا اعتقد انني قرات ساق البامبو لسبب ما .... ساق البامبو على بساطتها الا انها قمة في الروعة ، حزنت جدا عندما فرغت من قراتها و كانني ودعت صديقا لي ، تمنيت لو انها تطول اكثر و ان امضي المزيد من الوقت مع هوزيه و رحلته في الكويت .. رواية تحتوي على معاني الحياة بين طياتها ، رحلة في اكتشاف الذات و المحاولات الانهائية للانغماس في مجتمع تملؤه التناقضات,5.0,pos_rating
2905774161,False,finalized,3,12/29/2020 16:08:53,not_helpful,1.0,,63049,غسان كنفاني .. شكراً لأنك كنت موجود يوماً ما,5.0,pos_rating
2905774162,False,finalized,3,12/29/2020 18:51:46,helpful,0.6667,,42416,لا ازال في البدايه... لماذا ترك احمد مراد الاسلوب. البوليسي الغامض ليتوجه الى كتابه التاريخ. اشعر بضجر ..قد يتغير في الفصول الاحقه. هناك ملاحظه اخرى ... هل يعتقد الكاتب بأن قراءه من المصرين فقط?!. ليكتب حوارا بين الشخصيات بلهجه صعيديه (پيور)!!. اكملتها للتو .... ممزوجه بطعم الموت ورائحه الدم ... اكتب تلك الكلمات .. ولا ازال واقفه مع عبد القادر. في شارع تنفيذ العمليه ... واستشعر نبضات قلب دولت .. وهي تحاول. يائسه .. اخفاء عبد القادر الجريح. رائحه الدم .. اللزجه الساخنه المتدفقه تحضرني. في هذه اللحظه .. !. بالرغم من اختلافي مع نجيب الاهواني!. الا اني احيانا اجد لتصرفه مبررا !. ان تشجب وتستنكر وتخون ..من وراء الشاشات. فذلك تصرفا سهل ..!. اجد من المجهد فعلا الاسترسال في. الكتابه السوداويه .. رغم اجادتي لها ..!. اخيرا ... قرأت ذات صدفه .. ريفيو على هذا الموقع. لايحضرني اسم الشخص حاليا .. لكني. قرأت الغضب المتسلل بين الكلمات... والاتهام بان احمد مراد ينافس الكاتب الكبير نجيب محفوظ... اود ان اذكر بأن قراء احمد مراد. ليسو مصرين فقط !. وليسو بالضروره من قراء نجيب محفوظ ... بالاضافه الى ان الروايه من اكثر المبيعات ... وان تثقف جيلا لا يقرأ عن تاريخ مصر ... عملا ليس باليسير !. وان تبعث الحياه لجمود التاريخ ... قد يتطلب منك .. ان تعود لذلك الزمان .. وتعيش احداثه من جديد. لتكتب بتلك البراعه ... هنيئا لمصر الاستقلال ولو كان متأخرا .. !. ولفاطمه الزهراء زوجه احمد مراد .. هنيئا مضاعفا على نجاح الروايه الباهر .. وعلى انتهاء احمد من مزاجه اللزج حين كتابتها !,4.0,pos_rating
2905774163,False,finalized,3,12/29/2020 18:51:46,helpful,1.0,,25597,اسلوب رائع شعرت مع هيبا بكل ما شعر به عشت بداخله و معه بفضل اسلوبه الرائع كشف امامي فترة تاريخية كنت اجهلها فتح امامي عدة تساؤلات دفعتني للبحث عن احداث تلك الفترة لكنك تحتاج سعة افق لتدرك ان خيالات هيبا و بواعثه النفسية لعبت دورا في الاحداث و في تساؤلاته و في شكوكه اليقين الحق لا يكون الا بالشك فالشك ليس من سمات الضعفاء و التناقض موجود بداخل كل منا بحدود متفاوتة اقرءها كرواية رائعة ليس كناقد او محلل ديني,5.0,pos_rating
2905774164,False,finalized,3,12/29/2020 18:51:46,helpful,1.0,,4239,".. رواية تامة النضج ، كاملة البهاء والتقاطة ذكية لكاتبها سعود السنعوسي . ادب الخليج يزهر هذه المرة من الكويت . اخذتني الرواية منذ الصباح الباكر. في رحلة الى عوالم خاصة أدعي انني على معرفة ببعض تفاصيلها بعد ?? عام من العيش في الخليج . رواية تستحق بحق جائزة البوكر العربية. ""تحية لكاتب استطاع ان يكون حارسا امينا على نص مبهر . لطالما كانت هناك "" لكن"" عندما اقرأ رواية عربية ولكني في ساق البامبو لم تتفلت مني أي ""لكن .. .فالكاتب يطرح الفكرة ثم ينسج ردا مقنعا صان الاسلام الحقيقي من كثير من التشوهات .. وكلما اقتربت الرواية من تساؤل ""تابو "" كنت اتنفس الصعداء حين اجد الكاتب حاضرا بردود تعيد للاسلام حقه الطبيعي بان يكون بريئا من كل ما علق به من اخطائنا نحن معتنقيه . تحية لرواية تامة النضج",5.0,pos_rating
2905774165,False,finalized,3,12/29/2020 18:51:46,helpful,0.6667,,38883,ليست براوية عادية ملى بالاسي و الحزن و لكنها لوحة فنية شديدة الرقي من أحاسيس ممزوجة بمأساة بلد ذهب و لم يعد . تفاجانا الكاتبة رضوى عاشور بمزيد من التاريخ المطموس الخفي عنا ممزوج بدارما ومشاعر و شخصيات شديدة العمق ... باختصار ملحمة,4.0,pos_rating
2905774166,False,finalized,3,12/29/2020 18:52:52,helpful,0.6667,,5639,النجمتين للفكرة فقط والاسلوب القصصي. الالفاظ والاحداث وتفاصيل كتير مبتذلة وغير لائقة لا لدين ولا مجتمع ولا عقول ونفسية القراء. رواية غير مرشحة للاخرين اطلاقا,2.0,neg_rating
2905774167,False,finalized,3,12/29/2020 18:52:52,somewhat_helpful,0.6667,,32515,كنت عايزه أخلصها بأى طريقه. أول كتاب أقرأه و محبش حتى إنى أفتكر تفاصيله :(,3.0,neutral_ratings
2905774168,False,finalized,3,12/29/2020 18:52:52,helpful,0.6667,,7410,شيقة جدأ .. وتشد من الصفحة الأولى لأخر كلمة,4.0,pos_rating
2905774169,False,finalized,3,12/29/2020 18:52:52,helpful,0.6667,,6712,حلوة .. ولو إنها غريبة. حبكت فرتيجو وتراب الماس أحلى منها. على عكس فرتيجو وتراب الماس التي بدأت ا?حداث عادية ثم اشتدت وتيرتها في المنتصف لتختتم بحبكة رائعة ،،، بدأت الفيل ا?زرق محتدمة ومشوقة منذ البداية - لعل هذا كوني طبيباً فأثر بي كون البطل طبيب ، ولو أني لست طبيب أمراض نفسية ، - وازداد احتدام ا?حداث مع تداخل كثير من الأطراف والخيوط ليختتم مراد روايته بحبكة غير تقليدية غير مألوفة في رأي أنها قللت جداً من قيمة الرواية ،،، كم وددت لو غير الحبكة والنهاية,4.0,pos_rating
2905774170,False,finalized,3,12/29/2020 18:54:12,somewhat_helpful,0.6667,,20471,قرأتها قبل أكثر من عامين. لا تستحق الكثير !,2.0,neg_rating
2905774171,False,finalized,3,12/29/2020 18:54:12,helpful,0.6667,,1319,مهما حاولت إقتناء الكلمات الجميلة التي فعلًا تستحقها هذه الرواية لن يفي حقها ... رواية مذهلة .,5.0,pos_rating
2905774172,False,finalized,3,12/29/2020 18:54:12,helpful,1.0,,22504,اه ............ اه. اه على ما تحمله الرواية من تجليات صوفيه على لسان هيبا ذالك الانسان التائهه الهائم الباحث عن حقيقته ،هويته، كينونته ،. فى الرواية ابداع قصصى سردى من يوسف زيدان يصل الى اعماق اعماق نفسك ويقتلعك من عالمك واشجانك و اهتماماتك لتسبح معه فى رحلة هيبا الى اغوار النفس البشرىة. حقا انا أغشى انا اقرا ليوسف زيدان غير عزازيل لانه وصل فى تلك الرواية الى قمة الاتقان صعب الحدوث والمنال,5.0,pos_rating
2905774173,False,finalized,3,12/29/2020 18:54:12,helpful,0.6667,,23372,الروايه دى من اجمل اجمل اجمل ما قرءت بجد انا توهت مع هيبا و تاملاته و افكاره و مخاوفه الروايه دى بتعمل حاله توحد مع البطل و بتخليه يفكر و يحس معاه الروايه دى بجد رااااائعه. و بسببها هبتدى اقرى ليوسف زيدان,5.0,pos_rating
2905774174,False,finalized,3,12/29/2020 18:54:43,helpful,0.6667,,59064,للأسف لم أكمل قراءته. لو كنت قرأته منذ عام أو أكثر وقت صدوره لصار كتابي المفضل. لأن تصوره كان مساوي تماما لتصوري. لكن اختلافات جذرية حدثت جعلت نبوءته فاشلة مما أفقد الكتاب قيمته. هذا على الرغم من ان المصير في النهاية حسب ظني واحد,3.0,neutral_ratings
2905774175,False,finalized,3,12/29/2020 18:54:43,helpful,0.6667,,22470,سأدع تلك الرواية بدون تقييم لأن الأشياء التى تأتى من الجنة لا نستطيع عنها قولا .. ربما وجد يوسف زيدان تلك الرقوق مدفونة تحت قصر من اللؤلؤ فى تانى شارع بعد جنة عدن او الفردوس بالقرب من نهر الكوثر. . هناك فى هذا الوطن من يستحق ان يأخذ نوبل عن جدارة,5.0,pos_rating
2905774176,False,finalized,3,12/29/2020 18:54:43,unrelated,0.6667,,45871,كافي وشافي,4.0,pos_rating
2905774177,False,finalized,3,12/29/2020 18:54:43,helpful,1.0,,27830,"لا أعلم إن كانت عادة سيئة أم جيدة أن مثل تلك الروايات التي تتحدث عن قناعاتي تأخذ شيئا مني , أنا أعيش تفاصيلها ,أتأثر عاطفيا لأنني أقرأها بقلبي ,أنا لا امتلك نقد مثل تلك رواية ,أجمل ما في الحكايا أن حاكمها الخيال والقلب والصدق ,يُفسدها العقل ,وينزع مذاقها الذي ارتوي منه حلقي حتى شبع ,من عادتي أن أختار مقطع يُرافقني طوال قراءتي. https://soundcloud.com/hassan-d-3/39k.... ملاحظة :قرأت تلك الرواية في يومين فقط :)). حتى وإن كانت تفاصيلها ليست بالخارقة ,فأجمل ما فيها أنها تحمل بين طياتها وجهاً لقصة حقيقية",4.0,pos_rating
2905774178,False,finalized,3,12/29/2020 18:55:04,helpful,1.0,,35643,حاسس إنه جمّع معظم حكايات الحب اللى الواحد عاشها أو سمع عنها من الناس ، ممكن كان فيه حتت كنت عايزها تاخد أهمية أكتر ، يمكن كرهت الأسلوب الخبرى فى بعض المناطق زى مثلاً فى إنك تختصر أسباب فشل العلاقات فى سبعة وإن حلولها فى خمسة أو إنك تقول أصلاً إنه فيه سبع مراحل للعلاقة بتمر بيهم ، حسيت بنوع من الظلم للعلاقات إننا نوصفها بعدد معين من الصفات ونقفل القوس ،. حلاوتها هتبقى محسوسة أكتر عند ناس تجاربها قليلة أو بلا تجارب ، لأنه فى الغالب مقلش حاجة جديدة ، بس هو تجميع لمعظم اللى الناس بتمُر بيه فى علاقتها فعلاً ، ودى حاجة تبقى صعبة جداً إننا ننكر أهميتها !,4.0,pos_rating
2905774179,False,finalized,3,12/29/2020 18:55:04,helpful,1.0,,44064,أحمد مراد حكاء سينمائى بارع ، و قارئ جيد لم يترك شيئا قابله من عبق تلك الفترة التاريخية إلا و استعان به ، من مذكرات سعد زغلول ، و نجيب الريحانى ، و مونولوجات حسن فايق ،صور مقهى متاتيا ،و حتى الإيصالات القديمة ، ليفاجأ حضور توقيعه الأول بشهادة تحاكى شهادات تقنين الدعارة فى ذلك الوقت ” رخصة عاهرة ” باسم ” ورد ” .. ” الاستغناء عن التحدى فى الرواية يعنى الفتور ” بهذا الدافع وضع مراد تجربته الأولى فى الرواية التاريخية ” 1919 ” التى أثارت جدلا كبيرا بين معجب و غير معجب ، و لكنها استطاعت أن تحتل كباقية روايات مراد قائمة الأكثر مبيعا .. رغم كونها رواية تاريخية و لكنها لم تخلو من الإثارة كعادة مراد ، فى المشاهد الخاصة بالعمليات الفدائية ، و القبض على شحاتة ، و مصير دولت ، و حب كيرة و نازلى و آخر مشهد جمعهم حين رفضت الهرب معه و أطفأت الشمعة و أسدلت الستار ، كل هذا يحدث و كأنك أمام عمل سينمائى ، ترى مشاهده و كأنها حية أمامك ، و فى النهاية يختتم مراد بلقطات سريعة ما وصل له حياة أبطال الرواية .. ” معلومة فى رواية ” تقنية جديدة استعان بها مراد فى هوامش روايته ليدمج القارئ فى زمن الرواية ، كما نجد تواريخ و اختصار لأحداث فى بضعة سطور و كأنك تقرأ صحيفة قديمة .. أما عن الإسقاطات التى تضمنتها الرواية ، فذكرت القراء برواية نادى السيارات لعلاء الأسوانى ، التى عاد فيها أيضا للماضى و أسقط من خلاله على أحداث الحاضر ،و أعاب العديد من النقاد و القراء على مراد عدم تعمقه داخل شخصياته ، ووجود فواصل كثيرة قبل العودة للشخصية من جديد ، فتشعر و كأنها نسيت و سقطت من الرواية .. و الصفحات الأولى للرواية تعد معلومات تاريخية محضة ، لتجعلك تتساءل لما عرضها مراد بهذا الشكل رغم توظيفه لها فى الرواية بشكل أدبى ؟. و لا تملك سوى أن تشعر أنك تشاهد فيلم هندى ، فى مشهد اغتيال كيرة ، و إصابة شحاتة فى كتفيه و مع ذلك حمل أحمد على كتفه إلى المركب ، و ظل يجدف رغم إصابته !. عرضى للرواية فى شبكة محيط. http://moheet.com/2014/06/16/2087859/...,4.0,pos_rating
2905774180,False,finalized,3,12/29/2020 18:55:04,helpful,0.6667,,57085,هو انا متفقه ان الكتاب طويل جدا 650 صفحه ليه يعني. لكن لولا الكلام اللي اتكرر كثير ماكنتش فعلا حبيت انه بطل اخيرا لاني كنت حاسه انه عمره ما هيبطل. كان نفسي يتكلم اكثر عن الاوقات اللي حاول فيها يرجع بتفصيل اكثر من كده او اللي ضعف فيها. زي ما اتكلم عن الاوقات اللي ادمن فيها باسهاب. الانسان مش شر خالص ولا خير خالص. الانسان اكيد ممكن يتغير. صلااااااااااااااااااح بطل بعد 15 سنه ادمان و قبلهم كام سنه كده تعاطي. صلاااااااااااااااااح اتغير و بقي عضو فعال في المجتمع. صلاااااااااااااح بطل و اتغير و احنا كمان ممكن نغير واقعنا بكل سهوله لو بس توافرت الاراده. عموما انا حاسه ان الروايه مهمه جدا لاي حد عايز يتغير وشايف ان الوقت ضاع مش شرط مدمن اي حاجه بالتدريب و المساعده من الناس اللي حوالينا فعلا ممكن نتغير,4.0,pos_rating
2905774181,False,finalized,3,12/29/2020 18:55:04,helpful,0.6667,,56658,"القصة حلوة أوي و حبيت ""صلاح"" جدا.. أنا مش مدمنة مخدرات, بس في حاجات في حدوتة صلاح فادتني كتير",5.0,pos_rating
2905774182,False,finalized,3,12/29/2020 19:14:16,helpful,0.6667,,11242,الروعة كلمة لا تكاد تصف مقدار ذرة من جمال هذه الرواية ،، أخذتني لزمان بعيد عشت فيه كل لحظات ومشاعر الأبطال كأنني معهم ،، رحمك الله يا رضوى و رحم قلمك المبدع ??,5.0,pos_rating
2905774183,False,finalized,3,12/29/2020 19:14:16,not_helpful,0.6667,,3219,حلوة.... لكن لا تستحق البوكر,3.0,neutral_ratings
2905774184,False,finalized,3,12/29/2020 19:14:16,helpful,1.0,,36065,"بعيدا عن اللى الكاتب عايزة يوصله فى الرواية دى و هو أن من مسببات فشل أى علاقة. { الأمتلاك , عدم التقدير , الأحتياج , الحِمل , الغيرة و الشك , التطبيع , الملل }. و اللى ممكن أنقاذ العلاقة دى بحُسن أختيار القرار الصحيح و حسن أختيار توقيته. لأنه على حسب قوله. كل ثانية يوضع أمامك أختيار بسيط قد يجعل الحياه كلها مختلفة. و كل ثانية تختار أن تؤجل القرار خوفا , فتظل كما أنت ... إلا أن فى حقيقة مهمة أوى أستفدت بها من الرواية. و هى أن الناس فى الدنيا نوعين. 1_ نوع مبيعرفش حاجة عن أى حاجة. ناس نمطية مش بتحب التغير ماشين على منهج أبائهم و جدودهم , مشاكلهم تافهه و بيبصوا تحت رجليهم و بس و على قد عنيهم الضيقة و مع ذلك مفكرين نفسهم أنهم مختلفين عن باقى البشر .. 2_ نوع فاهم كل حاجة و لكنه تايهه وسط بشر مش عارفين يفهموا غير اللى حفظوه. و دول بقا أنبياء و بعد ما أنتهى عصر الأنبياء ربنا خلق ناس و أصطفاهم أنهم هما اللى بيعملوا فرق فى الدنيا و بيبدعوا فى التغيرات. النوع ده بيبص من خرم الباب على الدنيا .. فبيشوف كل حاجة على حقيقتها .. و لكن ممكن الرواية كانت تتسمى بأسماء أفضل من ( #هيبتا ) و لكن التسويق التجارى له أحكامه و ظروفه ... و يبقى فى الأخير أن الرواية شيقة و مثيرة و تجعل اللى بيقرأها عايز يوصل للنهاية بأسرع وقت و عندما يصل للصفحه 208 يدرك حلاوة تلك الرواية",4.0,pos_rating
2905774185,False,finalized,3,12/29/2020 19:14:16,helpful,1.0,,51942,"هذه الرواية تتضم الكتير من المتناقضات فى وجهة نظرى و لكن كل هذه المتناقضات اظن انها تكمل كل واحدة الاخرى , فمثلا كيف يمكن لبشر ان يحب الله و يحاول ان يتقرب اليه و يعبده و يعشقه هذا العشق و هو لا يرتبط بشعائر دينية كلاصلاة و الصوم و التقيد بتعاليم دينه حتى يثبت لربنا انه يحبه و ينفذ اوامره. و لكن مع كل هذا فانه لايثبت ان الانسا يحب ربنا او ينفظ شعائره حببا لله. انصح كل من يحاول ان يدور على معنى العشق و الحب بمعنى الكلمة ان يقرا هذه الرواية فانها ستفتح بابا اخر لاظن كلنا نراه فى حياتنا هو كيف نعبد الله لاننا نحبه و ليس نخاف منه",5.0,pos_rating
2905774186,False,finalized,3,12/29/2020 19:15:44,helpful,0.6667,,47674,في الحقيقة لم أشترِ هذا الكتاب إلا لأرى سبب هذا الإقبال الهائل عليه ، وكما توقّعت ، ليس كالمطلوب، وهذا يؤكد لي كم هي اهتمامات كثير من الناس سطحية!. مقالات! .. مقالات ! نترك الكتب القيّمة والمتعوب عليها، ونروح لمقالات ...... على أية حال للامانة والإنصاف أعجبتني ربما خمس مقالات، وقلت في نفسي ربما على الأقل أمثال هاته الكتب تساعد الناس أو تحفّزهم على القراءة، احسن من ولا شيء ، ولا حول ولا قوة الا بالله .,2.0,neg_rating
2905774187,False,finalized,3,12/29/2020 19:15:44,helpful,0.6667,,5234,القرأة لهذا الكاتب لم تكن بالحسبان، والحقيقه اني اخترته بناءاً على غلافه الاخضر، حيث انني من عشاق هذا اللون. ولكن كان اختيار رائع رغم مصادفته... القصه اللي تناولها الكاتب في الروايه تقليديه ولكن طريقه سردها والاحداث كانت جديده جميله وهنا الجمال حقيقه، احببت طريقه البدايه والنهايه.. اغرمت بالروايه ونصحت اغلب من حولي بها.. اهديت واحداً من لصديقتي، من شده حبي للروايه و قطعت وعداً مع نفسي بان لن تكون اخر الكتب لـ هذا الكاتب صاحب الاسلوب الرائع.. كوني جديده بعالم القراءه ومن الغريب ان اقرأ هذا الكم الهائل ب يومين.. احببت ساق البامبو وصادقة عيسى,5.0,pos_rating
2905774188,False,finalized,3,12/29/2020 19:15:44,not_helpful,0.6667,,57613,ليتنى لم اقرئها,1.0,neg_rating
2905774189,False,finalized,3,12/29/2020 19:15:44,helpful,0.6667,,55578,أحببت كثيراً الأفكار التي أرادت أن تتناولها في روايتها ، أجدها أفكار جريئة لتناقشها روائية سعودية ، لكن ترتيب الأحداث في الرواية ، التعظيم المبتذل المعتاد لبطل لم يفعل شيئاً يستحق التعظيم أو لحدث لا يستحق التهويل يجعل الرواية منفرة و قد تصل إلى أن تكون مملة ، بشكل عام أتوقع القادم سيكون أجمل .,2.0,neg_rating
2905774190,False,finalized,3,12/29/2020 19:16:08,helpful,0.6667,,28561,روايه مرهقه تترك اثر عجيب في النفس لا يمكن وصفهه,4.0,pos_rating
